ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
210286_s_at,9.14E-01,8.85E-01,-0.144386,-7.36276,-0.0370589,SLC4A7,solute carrier family 4 member 7
225558_at,9.14E-01,8.86E-01,-0.144158,-7.36279,-0.0317685,GIT2,GIT ArfGAP 2
226475_at,9.15E-01,8.86E-01,-0.143626,-7.36287,-0.0406113,FAM118A,family with sequence similarity 118 member A
228558_at,9.15E-01,8.86E-01,0.143542,-7.36288,0.0153003,C14orf80,chromosome 14 open reading frame 80
227846_at,9.15E-01,8.86E-01,-0.142982,-7.36296,-0.0487984,GPR176,G protein-coupled receptor 176
202279_at,9.15E-01,8.87E-01,0.142892,-7.36297,0.0347804,C14orf2,chromosome 14 open reading frame 2
205980_s_at,9.15E-01,8.87E-01,-0.14277,-7.36299,-0.0601238,PRR5-ARHGAP8///ARHGAP8,PRR5-ARHGAP8 readthrough///Rho GTPase activating protein 8
229611_at,9.15E-01,8.87E-01,-0.14273,-7.36299,-0.0264516,LMLN,leishmanolysin like peptidase
242125_at,9.15E-01,8.87E-01,0.142654,-7.36301,0.0356867,,
205804_s_at,9.16E-01,8.87E-01,-0.142536,-7.36302,-0.0368965,TRAF3IP3,TRAF3 interacting protein 3
204165_at,9.16E-01,8.87E-01,-0.142277,-7.36306,-0.0544725,WASF1,WAS protein family member 1
1555898_at,9.16E-01,8.87E-01,-0.142117,-7.36308,-0.0326899,ANKRD36C,ankyrin repeat domain 36C
234156_at,9.16E-01,8.87E-01,-0.141809,-7.36313,-0.0314592,,
204811_s_at,9.16E-01,8.87E-01,0.141799,-7.36313,0.0518693,CACNA2D2,calcium voltage-gated channel auxiliary subunit alpha2delta 2
239170_at,9.16E-01,8.87E-01,-0.14177,-7.36313,-0.0223385,ACTR3,ARP3 actin related protein 3 homolog
209094_at,9.16E-01,8.88E-01,0.141269,-7.3632,0.0575828,DDAH1,dimethylarginine dimethylaminohydrolase 1
1570135_at,9.17E-01,8.88E-01,0.140991,-7.36324,0.0106911,ZNF230,zinc finger protein 230
228144_at,9.17E-01,8.88E-01,-0.140917,-7.36325,-0.0632257,ZNF300,zinc finger protein 300
239804_at,9.17E-01,8.88E-01,0.140537,-7.36331,0.0460771,,
228708_at,9.17E-01,8.89E-01,0.140322,-7.36334,0.0904579,RAB27B,"RAB27B, member RAS oncogene family"
235625_at,9.17E-01,8.89E-01,0.140215,-7.36335,0.0304423,VPS41,"VPS41, HOPS complex subunit"
227835_at,9.17E-01,8.89E-01,-0.140149,-7.36336,-0.0393343,LOC389831,uncharacterized LOC389831
243747_at,9.17E-01,8.89E-01,-0.140133,-7.36336,-0.0235781,ZNF599,zinc finger protein 599
232739_at,9.17E-01,8.89E-01,-0.139771,-7.36341,-0.0576867,SPIB,Spi-B transcription factor
233800_at,9.17E-01,8.89E-01,0.139634,-7.36343,0.0571865,,
209604_s_at,9.18E-01,8.89E-01,0.139323,-7.36348,0.1110524,GATA3,GATA binding protein 3
224036_s_at,9.18E-01,8.89E-01,0.13932,-7.36348,0.0273389,LMBR1,limb development membrane protein 1
242317_at,9.18E-01,8.90E-01,-0.138961,-7.36353,-0.0590156,HIGD1A,HIG1 hypoxia inducible domain family member 1A
226871_s_at,9.18E-01,8.90E-01,-0.13895,-7.36353,-0.0220678,ATG4D,autophagy related 4D cysteine peptidase
206898_at,9.18E-01,8.90E-01,0.138773,-7.36355,0.0672364,CDH19,cadherin 19
243862_at,9.18E-01,8.90E-01,-0.138754,-7.36356,-0.0237209,RASEF,RAS and EF-hand domain containing
239832_at,9.18E-01,8.90E-01,0.138401,-7.3636,0.0455268,,
213628_at,9.18E-01,8.90E-01,-0.138318,-7.36362,-0.0238579,CLCC1,chloride channel CLIC like 1
204862_s_at,9.18E-01,8.90E-01,0.138222,-7.36363,0.0574273,NME3,NME/NM23 nucleoside diphosphate kinase 3
235717_at,9.18E-01,8.90E-01,-0.138124,-7.36364,-0.0317749,ZNF229,zinc finger protein 229
229251_s_at,9.18E-01,8.90E-01,-0.137932,-7.36367,-0.0271374,TPCN2,two pore segment channel 2
225425_s_at,9.18E-01,8.90E-01,0.137906,-7.36367,0.0267412,MRPL41,mitochondrial ribosomal protein L41
232918_at,9.19E-01,8.91E-01,-0.137791,-7.36369,-0.0150076,MIR4435-2HG,MIR4435-2 host gene
242949_x_at,9.19E-01,8.91E-01,-0.137758,-7.36369,-0.0160933,CCDC157,coiled-coil domain containing 157
209485_s_at,9.19E-01,8.91E-01,0.137507,-7.36373,0.0405446,OSBPL1A,oxysterol binding protein like 1A
221617_at,9.19E-01,8.91E-01,-0.137505,-7.36373,-0.0207689,TAF9B,TATA-box binding protein associated factor 9b
239731_at,9.19E-01,8.91E-01,-0.137448,-7.36374,-0.0429159,,
204402_at,9.19E-01,8.91E-01,-0.137429,-7.36374,-0.0351893,RHBDD3,rhomboid domain containing 3
214681_at,9.19E-01,8.91E-01,0.137361,-7.36375,0.0336547,GK,glycerol kinase
203556_at,9.19E-01,8.91E-01,0.13725,-7.36376,0.0343872,ZHX2,zinc fingers and homeoboxes 2
201163_s_at,9.19E-01,8.91E-01,-0.137186,-7.36377,-0.0783874,IGFBP7,insulin like growth factor binding protein 7
230722_at,9.19E-01,8.91E-01,-0.13714,-7.36378,-0.0730589,BNC2,basonuclin 2
226212_s_at,9.19E-01,8.91E-01,0.137105,-7.36378,0.0220948,INSR,insulin receptor
214594_x_at,9.19E-01,8.91E-01,-0.13687,-7.36382,-0.0352751,ATP8B1,ATPase phospholipid transporting 8B1
202473_x_at,9.19E-01,8.91E-01,-0.136828,-7.36382,-0.0144879,HCFC1,host cell factor C1
230383_x_at,9.19E-01,8.91E-01,0.136824,-7.36382,0.0416637,SLFN5,schlafen family member 5
216121_at,9.19E-01,8.91E-01,-0.136731,-7.36383,-0.0149013,,
208962_s_at,9.19E-01,8.91E-01,-0.136645,-7.36385,-0.0649368,MIR1908///FADS1,microRNA 1908///fatty acid desaturase 1
237216_at,9.19E-01,8.92E-01,0.136478,-7.36387,0.0447821,,
227834_at,9.19E-01,8.92E-01,-0.136275,-7.3639,-0.0286838,TXLNB,taxilin beta
230345_at,9.19E-01,8.92E-01,-0.136133,-7.36392,-0.0154379,SEMA7A,semaphorin 7A (John Milton Hagen blood group)
244693_at,9.20E-01,8.92E-01,-0.135631,-7.36398,-0.0258668,,
220774_at,9.20E-01,8.92E-01,0.135437,-7.36401,0.0181682,DYM,dymeclin
218388_at,9.20E-01,8.93E-01,0.135267,-7.36403,0.0248752,PGLS,6-phosphogluconolactonase
200686_s_at,9.20E-01,8.93E-01,-0.135185,-7.36405,-0.0164523,SRSF11,serine and arginine rich splicing factor 11
210086_at,9.20E-01,8.93E-01,0.135176,-7.36405,0.0344202,HR,hair growth associated
208159_x_at,9.20E-01,8.93E-01,-0.135168,-7.36405,-0.0374841,DDX11,DEAD/H-box helicase 11
213079_at,9.20E-01,8.93E-01,-0.135092,-7.36406,-0.0190786,TSR2,"TSR2, ribosome maturation factor"
238470_at,9.20E-01,8.93E-01,-0.135072,-7.36406,-0.0233269,SYS1,Sys1 golgi trafficking protein
223624_at,9.20E-01,8.93E-01,-0.134757,-7.3641,-0.0236231,ZFAND4,zinc finger AN1-type containing 4
224627_at,9.20E-01,8.93E-01,0.134519,-7.36414,0.0196789,GBA2,glucosylceramidase beta 2
203895_at,9.20E-01,8.93E-01,-0.134341,-7.36416,-0.0840936,PLCB4,phospholipase C beta 4
227649_s_at,9.21E-01,8.94E-01,0.133714,-7.36424,0.0157287,SRGAP2C///SRGAP2B///SRGAP2,SLIT-ROBO Rho GTPase activating protein 2C///SLIT-ROBO Rho GTPase activating protein 2B///SLIT-ROBO Rho GTPase activating protein 2
1561973_at,9.21E-01,8.94E-01,-0.133434,-7.36428,-0.0353165,SMARCC2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin subfamily c member 2"
201793_x_at,9.21E-01,8.94E-01,0.133433,-7.36428,0.0173482,SMG7,"SMG7, nonsense mediated mRNA decay factor"
205497_at,9.21E-01,8.94E-01,-0.132926,-7.36435,-0.0265357,ZNF175,zinc finger protein 175
213166_x_at,9.21E-01,8.94E-01,0.132897,-7.36435,0.0253798,MIR4784///MZT2A///MZT2B,microRNA 4784///mitotic spindle organizing protein 2A///mitotic spindle organizing protein 2B
219113_x_at,9.21E-01,8.95E-01,-0.132785,-7.36437,-0.0359349,HSD17B14,hydroxysteroid 17-beta dehydrogenase 14
202622_s_at,9.21E-01,8.95E-01,-0.132774,-7.36437,-0.0243817,ATXN2,ataxin 2
213213_at,9.21E-01,8.95E-01,0.132704,-7.36438,0.0422806,DIDO1,death inducer-obliterator 1
240467_at,9.22E-01,8.95E-01,-0.132553,-7.3644,-0.0361194,,
241832_at,9.22E-01,8.95E-01,0.13206,-7.36446,0.0223972,FAM98A,family with sequence similarity 98 member A
242646_at,9.22E-01,8.95E-01,-0.131969,-7.36448,-0.0485294,,
237054_at,9.22E-01,8.95E-01,-0.131857,-7.36449,-0.0657169,ENPP5,ectonucleotide pyrophosphatase/phosphodiesterase 5 (putative)
230093_at,9.22E-01,8.95E-01,-0.131781,-7.3645,-0.070528,RSPH1,radial spoke head 1 homolog
243286_at,9.22E-01,8.95E-01,0.131774,-7.3645,0.0483015,,
223864_at,9.22E-01,8.95E-01,-0.131633,-7.36452,-0.1695519,ANKRD30A,ankyrin repeat domain 30A
229313_at,9.22E-01,8.96E-01,-0.131421,-7.36455,-0.0328755,ANO5,anoctamin 5
1568574_x_at,9.22E-01,8.96E-01,0.131371,-7.36455,0.0299617,SPP1,secreted phosphoprotein 1
230106_at,9.22E-01,8.96E-01,0.131353,-7.36456,0.0199641,ZXDC,ZXD family zinc finger C
219233_s_at,9.22E-01,8.96E-01,0.131145,-7.36458,0.0926014,GSDMB,gasdermin B
1557889_at,9.22E-01,8.96E-01,-0.131138,-7.36459,-0.0723589,,
225889_at,9.23E-01,8.96E-01,-0.130875,-7.36462,-0.0285585,AEBP2,AE binding protein 2
231909_x_at,9.23E-01,8.96E-01,-0.130769,-7.36463,-0.0257871,ODF2L,outer dense fiber of sperm tails 2 like
230525_at,9.23E-01,8.96E-01,0.130369,-7.36469,0.0369933,,
205164_at,9.23E-01,8.96E-01,-0.130354,-7.36469,-0.0387653,GCAT,glycine C-acetyltransferase
207511_s_at,9.23E-01,8.97E-01,-0.129853,-7.36475,-0.0154255,CNPPD1,cyclin Pas1/PHO80 domain containing 1
238289_at,9.23E-01,8.97E-01,0.129818,-7.36476,0.0205651,,
1555468_at,9.23E-01,8.97E-01,-0.129772,-7.36476,-0.028031,NRP2,neuropilin 2
219962_at,9.23E-01,8.97E-01,-0.129702,-7.36477,-0.0519161,ACE2,angiotensin I converting enzyme 2
1563414_at,9.23E-01,8.97E-01,0.129666,-7.36478,0.0298964,,
239895_at,9.23E-01,8.97E-01,0.129542,-7.36479,0.0257251,AQR,aquarius intron-binding spliceosomal factor
202319_at,9.23E-01,8.97E-01,0.129507,-7.3648,0.0321245,SENP6,SUMO1/sentrin specific peptidase 6
1558702_at,9.23E-01,8.97E-01,0.129471,-7.3648,0.0148248,TEX10,testis expressed 10
205139_s_at,9.23E-01,8.97E-01,0.129447,-7.36481,0.0525274,UST,uronyl 2-sulfotransferase
229113_s_at,9.23E-01,8.97E-01,-0.129426,-7.36481,-0.0347836,FAAP20,Fanconi anemia core complex associated protein 20
242695_at,9.24E-01,8.97E-01,-0.129183,-7.36484,-0.0436848,,
218415_at,9.24E-01,8.98E-01,0.128847,-7.36488,0.019534,VPS33B,"VPS33B, late endosome and lysosome associated"
223658_at,9.24E-01,8.98E-01,0.128813,-7.36489,0.0505174,KCNK6,potassium two pore domain channel subfamily K member 6
209212_s_at,9.24E-01,8.98E-01,-0.128684,-7.3649,-0.0819532,KLF5,Kruppel like factor 5
214731_at,9.24E-01,8.98E-01,-0.128625,-7.36491,-0.0397943,,
1558791_at,9.24E-01,8.98E-01,0.128526,-7.36493,0.0269212,FIRRE,firre intergenic repeating RNA element
231109_at,9.24E-01,8.98E-01,0.128281,-7.36496,0.0435743,,
205632_s_at,9.24E-01,8.98E-01,0.128168,-7.36497,0.0556461,PIP5K1B,phosphatidylinositol-4-phosphate 5-kinase type 1 beta
217383_at,9.24E-01,8.98E-01,-0.128147,-7.36497,-0.0260057,PGK1,phosphoglycerate kinase 1
228788_at,9.24E-01,8.98E-01,0.128073,-7.36498,0.0357461,YPEL1,yippee like 1
213539_at,9.24E-01,8.98E-01,0.127794,-7.36502,0.0619813,CD3D,CD3d molecule
225451_at,9.24E-01,8.99E-01,-0.127601,-7.36504,-0.0217983,GRIPAP1,GRIP1 associated protein 1
211914_x_at,9.24E-01,8.99E-01,0.127557,-7.36505,0.0384523,NF1P9///NF1,neurofibromin 1 pseudogene 9///neurofibromin 1
237376_at,9.25E-01,8.99E-01,-0.127446,-7.36506,-0.0180841,,
218758_s_at,9.25E-01,8.99E-01,-0.127196,-7.3651,-0.0266476,RRP1,ribosomal RNA processing 1
228067_at,9.25E-01,8.99E-01,-0.126874,-7.36514,-0.0700035,KIAA1211L,KIAA1211 like
233554_at,9.25E-01,8.99E-01,0.126702,-7.36516,0.0333755,,
225982_at,9.25E-01,8.99E-01,-0.126685,-7.36516,-0.0190419,UBTF,"upstream binding transcription factor, RNA polymerase I"
218445_at,9.25E-01,8.99E-01,-0.126503,-7.36518,-0.0429082,H2AFY2,H2A histone family member Y2
242650_at,9.25E-01,9.00E-01,-0.12645,-7.36519,-0.037925,,
231878_at,9.25E-01,9.00E-01,-0.126016,-7.36525,-0.0308982,PAGR1,PAXIP1 associated glutamate rich protein 1
204845_s_at,9.25E-01,9.00E-01,-0.125995,-7.36525,-0.0263505,ENPEP,glutamyl aminopeptidase
213074_at,9.25E-01,9.00E-01,-0.125938,-7.36526,-0.0203505,PHIP,pleckstrin homology domain interacting protein
212181_s_at,9.25E-01,9.00E-01,0.125838,-7.36527,0.0322456,NUDT4P1///NUDT4P2///NUDT4,nudix hydrolase 4 pseudogene 1///nudix hydrolase 4 pseudogene 2///nudix hydrolase 4
213297_at,9.26E-01,9.00E-01,-0.125735,-7.36528,-0.0125097,RMND5B,required for meiotic nuclear division 5 homolog B
215616_s_at,9.26E-01,9.00E-01,0.125669,-7.36529,0.0388227,KDM4B,lysine demethylase 4B
204794_at,9.26E-01,9.00E-01,-0.12558,-7.3653,-0.0402904,DUSP2,dual specificity phosphatase 2
242886_at,9.26E-01,9.00E-01,0.125517,-7.36531,0.0511712,,
207103_at,9.26E-01,9.00E-01,-0.125495,-7.36531,-0.0307299,KCND2,potassium voltage-gated channel subfamily D member 2
212573_at,9.26E-01,9.01E-01,0.125037,-7.36537,0.0481857,ENDOD1,endonuclease domain containing 1
218475_at,9.26E-01,9.01E-01,0.125023,-7.36537,0.0179963,TRMT2A,tRNA methyltransferase 2 homolog A
221906_at,9.26E-01,9.01E-01,-0.12498,-7.36538,-0.0403076,TXNRD3NB///TXNRD3,thioredoxin reductase 3 neighbor///thioredoxin reductase 3
226696_at,9.26E-01,9.01E-01,-0.124923,-7.36538,-0.027591,RBBP9,"RB binding protein 9, serine hydrolase"
225066_at,9.26E-01,9.01E-01,0.124777,-7.3654,0.0387212,PPP2R2D,protein phosphatase 2 regulatory subunit Bdelta
222762_x_at,9.26E-01,9.01E-01,-0.124732,-7.36541,-0.0187834,LIMD1,LIM domains containing 1
237784_at,9.26E-01,9.01E-01,-0.124399,-7.36545,-0.0288455,SUB1,"SUB1 homolog, transcriptional regulator"
229041_s_at,9.26E-01,9.01E-01,0.124305,-7.36546,0.0427954,ITGB2-AS1,ITGB2 antisense RNA 1
243619_at,9.26E-01,9.01E-01,0.124132,-7.36548,0.0199951,FGFR1OP2,FGFR1 oncogene partner 2
214740_at,9.27E-01,9.02E-01,0.123969,-7.3655,0.0286508,UPK3BL///POLR2J3///POLR2J2///POLR2J,uroplakin 3B-like///RNA polymerase II subunit J3///RNA polymerase II subunit J2///RNA polymerase II subunit J
202102_s_at,9.27E-01,9.02E-01,-0.123884,-7.36551,-0.0239647,BRD4,bromodomain containing 4
229246_at,9.27E-01,9.02E-01,0.123832,-7.36552,0.0508273,SRSF1,serine and arginine rich splicing factor 1
206592_s_at,9.27E-01,9.02E-01,-0.123692,-7.36554,-0.0239647,AP3D1,adaptor related protein complex 3 delta 1 subunit
204643_s_at,9.27E-01,9.02E-01,0.123393,-7.36557,0.0294131,ENOX2,ecto-NOX disulfide-thiol exchanger 2
229489_at,9.27E-01,9.02E-01,0.123359,-7.36558,0.0102875,,
239876_at,9.27E-01,9.02E-01,0.123337,-7.36558,0.0360608,,
232922_s_at,9.27E-01,9.02E-01,-0.123314,-7.36558,-0.021679,SLC17A9,solute carrier family 17 member 9
1552584_at,9.27E-01,9.02E-01,-0.123102,-7.36561,-0.0203236,IL12RB1,interleukin 12 receptor subunit beta 1
1562849_at,9.27E-01,9.02E-01,0.12284,-7.36564,0.0166061,,
237555_at,9.27E-01,9.02E-01,0.12278,-7.36565,0.014597,CARS2,"cysteinyl-tRNA synthetase 2, mitochondrial (putative)"
206139_at,9.27E-01,9.03E-01,0.122647,-7.36567,0.0202021,PI4KB,phosphatidylinositol 4-kinase beta
242859_at,9.27E-01,9.03E-01,-0.122644,-7.36567,-0.0531821,,
235533_at,9.27E-01,9.03E-01,-0.122395,-7.3657,-0.0301935,COX19,"COX19, cytochrome c oxidase assembly factor"
225706_at,9.28E-01,9.03E-01,-0.122195,-7.36572,-0.0445306,GLCCI1,glucocorticoid induced 1
225586_at,9.28E-01,9.03E-01,0.12163,-7.36579,0.0156578,DPH7,diphthamide biosynthesis 7
243750_x_at,9.28E-01,9.03E-01,0.121526,-7.3658,0.0261944,FAM207A,family with sequence similarity 207 member A
1564776_at,9.28E-01,9.03E-01,0.121443,-7.36581,0.0373404,,
211514_at,9.28E-01,9.04E-01,0.121339,-7.36583,0.0101389,DSTYK,dual serine/threonine and tyrosine protein kinase
204787_at,9.28E-01,9.04E-01,-0.121294,-7.36583,-0.0714529,VSIG4,V-set and immunoglobulin domain containing 4
239250_at,9.28E-01,9.04E-01,0.121229,-7.36584,0.0421926,ZNF542P,"zinc finger protein 542, pseudogene"
217928_s_at,9.28E-01,9.04E-01,-0.121179,-7.36584,-0.0189865,PPP6R3,protein phosphatase 6 regulatory subunit 3
200827_at,9.28E-01,9.04E-01,-0.120994,-7.36587,-0.0338194,PLOD1,"procollagen-lysine,2-oxoglutarate 5-dioxygenase 1"
212215_at,9.28E-01,9.04E-01,-0.120959,-7.36587,-0.0186576,PREPL,prolyl endopeptidase-like
221593_s_at,9.28E-01,9.04E-01,-0.120784,-7.36589,-0.0312514,RPL31,ribosomal protein L31
231964_at,9.28E-01,9.04E-01,-0.120774,-7.36589,-0.0389972,BICD1,BICD cargo adaptor 1
243948_at,9.29E-01,9.05E-01,-0.120085,-7.36598,-0.0335028,ZC3H14,zinc finger CCCH-type containing 14
215314_at,9.29E-01,9.05E-01,0.119939,-7.36599,0.0457565,,
207950_s_at,9.29E-01,9.05E-01,-0.1199,-7.366,-0.0291839,ANK3,"ankyrin 3, node of Ranvier (ankyrin G)"
219630_at,9.29E-01,9.05E-01,0.119883,-7.366,0.1053035,PDZK1IP1,PDZK1 interacting protein 1
239043_at,9.29E-01,9.05E-01,-0.119759,-7.36602,-0.0297777,ZNF404,zinc finger protein 404
227312_at,9.29E-01,9.05E-01,0.119475,-7.36605,0.031118,SNTB2,syntrophin beta 2
232201_at,9.29E-01,9.05E-01,-0.119466,-7.36605,-0.0193233,NKD2,naked cuticle homolog 2
1559005_s_at,9.29E-01,9.05E-01,-0.11945,-7.36605,-0.0445475,CNTLN,centlein
1561937_x_at,9.29E-01,9.05E-01,0.119254,-7.36608,0.0706398,IGHV4-31///IGHM///IGHG1///IGHA1,immunoglobulin heavy variable 4-31///immunoglobulin heavy constant mu///immunoglobulin heavy constant gamma 1 (G1m marker)///immunoglobulin heavy constant alpha 1
227232_at,9.29E-01,9.05E-01,0.119042,-7.3661,0.0962291,EVL,Enah/Vasp-like
232529_at,9.29E-01,9.05E-01,0.118977,-7.36611,0.0258271,SP3,Sp3 transcription factor
217943_s_at,9.30E-01,9.06E-01,-0.118146,-7.36621,-0.0248634,MAP7D1,MAP7 domain containing 1
44669_at,9.30E-01,9.06E-01,-0.117989,-7.36623,-0.0237723,SDHAF1,succinate dehydrogenase complex assembly factor 1
1558896_at,9.30E-01,9.06E-01,-0.11795,-7.36623,-0.0235986,IBA57,"IBA57 homolog, iron-sulfur cluster assembly"
215066_at,9.30E-01,9.06E-01,-0.11794,-7.36623,-0.0535854,PTPRF,"protein tyrosine phosphatase, receptor type F"
241356_at,9.30E-01,9.06E-01,-0.117845,-7.36624,-0.0371686,SDR42E1,"short chain dehydrogenase/reductase family 42E, member 1"
225791_at,9.31E-01,9.07E-01,0.117393,-7.3663,0.0238106,UBE2F,ubiquitin conjugating enzyme E2 F (putative)
223773_s_at,9.31E-01,9.07E-01,0.117355,-7.3663,0.0248286,SNORA16A///SNORA61///SNORA44///SNHG12,"small nucleolar RNA, H/ACA box 16A///small nucleolar RNA, H/ACA box 61///small nucleolar RNA, H/ACA box 44///small nucleolar RNA host gene 12"
228241_at,9.31E-01,9.07E-01,-0.117183,-7.36632,-0.1636545,AGR3,"anterior gradient 3, protein disulphide isomerase family member"
232788_at,9.31E-01,9.07E-01,-0.117143,-7.36633,-0.0237345,,
222314_x_at,9.31E-01,9.07E-01,0.116805,-7.36637,0.0673053,EGOT,eosinophil granule ontogeny transcript (non-protein coding)
224406_s_at,9.31E-01,9.07E-01,-0.116758,-7.36637,-0.0447392,FCRL5,Fc receptor like 5
226530_at,9.31E-01,9.07E-01,-0.1164,-7.36641,-0.0177285,BMF,Bcl2 modifying factor
244802_at,9.31E-01,9.08E-01,-0.116014,-7.36646,-0.040907,,
202245_at,9.31E-01,9.08E-01,-0.115945,-7.36647,-0.0282662,LSS,"lanosterol synthase (2,3-oxidosqualene-lanosterol cyclase)"
232687_at,9.32E-01,9.08E-01,-0.115707,-7.36649,-0.039831,GPRIN3,GPRIN family member 3
208517_x_at,9.32E-01,9.08E-01,0.115321,-7.36654,0.0189339,BTF3,basic transcription factor 3
201057_s_at,9.32E-01,9.08E-01,-0.115281,-7.36654,-0.0210905,GOLGB1,golgin B1
208922_s_at,9.32E-01,9.08E-01,0.115278,-7.36654,0.0154653,NXF1,nuclear RNA export factor 1
226436_at,9.32E-01,9.08E-01,-0.115235,-7.36655,-0.0692776,RASSF4,Ras association domain family member 4
225654_at,9.32E-01,9.08E-01,-0.115235,-7.36655,-0.0151602,NSD1,nuclear receptor binding SET domain protein 1
242710_at,9.32E-01,9.09E-01,-0.115011,-7.36657,-0.045466,,
208964_s_at,9.32E-01,9.09E-01,-0.114924,-7.36658,-0.0600655,MIR1908///FADS1,microRNA 1908///fatty acid desaturase 1
244691_at,9.32E-01,9.09E-01,-0.114856,-7.36659,-0.0172851,SETD5,SET domain containing 5
229243_at,9.32E-01,9.09E-01,-0.114848,-7.36659,-0.026171,,
212195_at,9.32E-01,9.09E-01,-0.114661,-7.36662,-0.0444204,IL6ST,interleukin 6 signal transducer
228599_at,9.32E-01,9.09E-01,-0.114602,-7.36662,-0.0271109,MS4A1,membrane spanning 4-domains A1
240612_at,9.32E-01,9.09E-01,0.114423,-7.36664,0.0245537,,
203648_at,9.32E-01,9.09E-01,-0.114358,-7.36665,-0.0226918,TATDN2,TatD DNase domain containing 2
207254_at,9.32E-01,9.09E-01,0.114158,-7.36667,0.0338064,SLC15A1,solute carrier family 15 member 1
206325_at,9.33E-01,9.09E-01,-0.11389,-7.3667,-0.0695483,SERPINA6,serpin family A member 6
1552332_at,9.33E-01,9.09E-01,-0.113863,-7.36671,-0.0138415,TRIOBP,TRIO and F-actin binding protein
219749_at,9.33E-01,9.10E-01,-0.113807,-7.36671,-0.0325045,SH2D4A,SH2 domain containing 4A
208919_s_at,9.33E-01,9.10E-01,0.113772,-7.36672,0.0188356,NADK,NAD kinase
203264_s_at,9.33E-01,9.10E-01,-0.113729,-7.36672,-0.0380746,ARHGEF9,Cdc42 guanine nucleotide exchange factor 9
210124_x_at,9.33E-01,9.10E-01,0.113648,-7.36673,0.0130284,SEMA4F,ssemaphorin 4F
244509_at,9.33E-01,9.10E-01,-0.113597,-7.36674,-0.0102988,GPR155,G protein-coupled receptor 155
200792_at,9.33E-01,9.10E-01,0.113588,-7.36674,0.0174515,XRCC6,X-ray repair cross complementing 6
238605_at,9.33E-01,9.10E-01,0.113371,-7.36676,0.0360518,NOL4,nucleolar protein 4
224606_at,9.33E-01,9.10E-01,0.113303,-7.36677,0.028408,KLF6,Kruppel like factor 6
216056_at,9.33E-01,9.10E-01,-0.113198,-7.36678,-0.0231723,CD44,CD44 molecule (Indian blood group)
1553719_s_at,9.33E-01,9.10E-01,-0.112965,-7.36681,-0.0278476,ZNF548,zinc finger protein 548
205154_at,9.33E-01,9.10E-01,0.112882,-7.36682,0.0210642,LRRN2,leucine rich repeat neuronal 2
219801_at,9.33E-01,9.10E-01,-0.112782,-7.36683,-0.0251603,ZNF34,zinc finger protein 34
202212_at,9.33E-01,9.10E-01,-0.112747,-7.36683,-0.02559,PES1,pescadillo ribosomal biogenesis factor 1
222103_at,9.33E-01,9.10E-01,0.112647,-7.36684,0.019352,ATF1,activating transcription factor 1
230076_at,9.33E-01,9.10E-01,0.112615,-7.36685,0.0526457,PITPNM3,PITPNM family member 3
208313_s_at,9.33E-01,9.11E-01,0.112132,-7.3669,0.0122559,SF1,splicing factor 1
212758_s_at,9.34E-01,9.11E-01,-0.111883,-7.36693,-0.0476757,ZEB1,zinc finger E-box binding homeobox 1
1553122_s_at,9.34E-01,9.11E-01,-0.111792,-7.36694,-0.0196203,RBAK,RB associated KRAB zinc finger
208450_at,9.34E-01,9.11E-01,-0.111637,-7.36696,-0.0402245,LGALS2,galectin 2
228825_at,9.34E-01,9.11E-01,0.111515,-7.36697,0.0387571,PTGR1,prostaglandin reductase 1
225813_at,9.34E-01,9.11E-01,-0.111413,-7.36698,-0.0146256,RC3H2,ring finger and CCCH-type domains 2
225822_at,9.34E-01,9.11E-01,0.111372,-7.36699,0.0527679,TMEM125,transmembrane protein 125
209173_at,9.34E-01,9.11E-01,-0.111342,-7.36699,-0.1570479,AGR2,"anterior gradient 2, protein disulphide isomerase family member"
217880_at,9.34E-01,9.12E-01,-0.111241,-7.367,-0.016078,CDC27,cell division cycle 27
215022_x_at,9.34E-01,9.12E-01,0.111061,-7.36702,0.032163,ZNF33B,zinc finger protein 33B
240759_at,9.34E-01,9.12E-01,0.111027,-7.36703,0.0324223,,
243312_at,9.34E-01,9.12E-01,0.110882,-7.36704,0.0216875,ZNF107,zinc finger protein 107
214151_s_at,9.34E-01,9.12E-01,0.110851,-7.36705,0.0316383,DYX1C1-CCPG1///CCPG1,DYX1C1-CCPG1 readthrough (NMD candidate)///cell cycle progression 1
239552_at,9.34E-01,9.12E-01,-0.110794,-7.36705,-0.0342218,VWDE,von Willebrand factor D and EGF domains
39248_at,9.34E-01,9.12E-01,0.110579,-7.36708,0.0780996,AQP3,aquaporin 3 (Gill blood group)
205584_at,9.34E-01,9.12E-01,-0.11039,-7.3671,-0.0311558,ALG13,"ALG13, UDP-N-acetylglucosaminyltransferase subunit"
225914_s_at,9.34E-01,9.12E-01,0.110342,-7.3671,0.0404315,CAB39L,calcium binding protein 39 like
243304_at,9.34E-01,9.12E-01,-0.110275,-7.36711,-0.017114,CASC7,cancer susceptibility candidate 7 (non-protein coding)
208771_s_at,9.35E-01,9.12E-01,-0.110133,-7.36713,-0.0231908,LOC101928830///LTA4H,uncharacterized LOC101928830///leukotriene A4 hydrolase
