ID,adj.P.Val,P.Value,t,B,logFC,Gene.symbol,Gene.title
7899829,8.72E-01,7.55E-01,0.3134964,-6.5094533,0.04518547,S100PBP,S100P binding protein
8143575,8.72E-01,7.55E-01,-0.3133881,-6.509487,-0.04351,EPHA1,EPH receptor A1
7992409,8.72E-01,7.55E-01,0.3133652,-6.5094941,0.03288172,RNF151,ring finger protein 151
7894527,8.72E-01,7.55E-01,0.3133456,-6.5095002,0.03786563,,
8070421,8.72E-01,7.55E-01,-0.3133445,-6.5095006,-0.04997156,DSCAM,DS cell adhesion molecule
8034108,8.72E-01,7.55E-01,0.3133307,-6.5095048,0.05090125,YIPF2,Yip1 domain family member 2
8180278,8.72E-01,7.55E-01,-0.3133079,-6.5095119,-0.08878578,PCDHA4,protocadherin alpha 4
8143781,8.72E-01,7.55E-01,-0.3131777,-6.5095524,-0.04253625,GIMAP6,"GTPase, IMAP family member 6"
7895581,8.72E-01,7.55E-01,0.3131682,-6.5095554,0.0822547,,
7920285,8.72E-01,7.55E-01,-0.3131636,-6.5095568,-0.17819297,S100A2,S100 calcium binding protein A2
7894732,8.72E-01,7.55E-01,0.3130203,-6.5096014,0.08789266,,
7894175,8.72E-01,7.55E-01,0.3130115,-6.5096041,0.07660675,,
8020267,8.72E-01,7.55E-01,-0.312955,-6.5096217,-0.064265,CEP192,centrosomal protein 192
8176442,8.72E-01,7.55E-01,0.3129348,-6.509628,0.0346525,TBL1Y,"transducin (beta)-like 1, Y-linked"
8114171,8.72E-01,7.55E-01,0.3129188,-6.5096329,0.06250828,CDKL3,cyclin dependent kinase like 3
8027886,8.72E-01,7.55E-01,0.3128767,-6.509646,0.03042203,HAUS5,HAUS augmin like complex subunit 5
8175747,8.72E-01,7.55E-01,-0.3127439,-6.5096873,-0.05819828,MAGEA6///MAGEA3,MAGE family member A6///MAGE family member A3
7894023,8.72E-01,7.56E-01,-0.3124969,-6.5097639,-0.06710711,,
7921690,8.72E-01,7.56E-01,0.3124381,-6.5097822,0.03244016,ITLN1,intelectin 1
8163509,8.72E-01,7.56E-01,0.3124199,-6.5097878,0.05227719,ALAD,aminolevulinate dehydratase
7896296,8.72E-01,7.56E-01,0.3124057,-6.5097922,0.08581,,
7895786,8.72E-01,7.56E-01,-0.3123983,-6.5097946,-0.09350766,,
8121363,8.72E-01,7.56E-01,0.3123332,-6.5098147,0.04291828,,
7908924,8.72E-01,7.56E-01,0.3123155,-6.5098202,0.11720641,PRELP,proline and arginine rich end leucine rich repeat protein
7903667,8.72E-01,7.56E-01,-0.3122112,-6.5098526,-0.02798813,SYPL2,synaptophysin like 2
8116829,8.72E-01,7.56E-01,-0.3121397,-6.5098747,-0.03969641,,
7971780,8.72E-01,7.56E-01,0.3120097,-6.509915,0.06809156,NEK3,NIMA related kinase 3
7937247,8.72E-01,7.56E-01,0.311928,-6.5099403,0.03450594,SPRNP1,shadow of prion protein homolog (zebrafish) pseudogene 1
8127396,8.72E-01,7.56E-01,0.3119102,-6.5099458,0.09046219,EYS,eyes shut homolog (Drosophila)
7892807,8.72E-01,7.56E-01,0.3119033,-6.509948,0.08599063,,
7895360,8.72E-01,7.56E-01,0.3118662,-6.5099595,0.05269063,,
8086465,8.72E-01,7.56E-01,-0.3118467,-6.5099655,-0.05125891,,
8108733,8.72E-01,7.56E-01,-0.3118109,-6.5099766,-0.07002281,PCDHB12,protocadherin beta 12
7894614,8.72E-01,7.56E-01,0.3116651,-6.5100217,0.08858234,,
8073022,8.72E-01,7.56E-01,-0.3116103,-6.5100387,-0.05222469,CBY1,"chibby family member 1, beta catenin antagonist"
8152335,8.72E-01,7.57E-01,-0.3112735,-6.5101429,-0.04211734,TMEM74,transmembrane protein 74
7895816,8.72E-01,7.57E-01,0.3111826,-6.510171,0.07416328,,
7896937,8.73E-01,7.57E-01,-0.3110558,-6.5102101,-0.03517734,ATAD3C///ATAD3B///ATAD3A,"ATPase family, AAA domain containing 3C///ATPase family, AAA domain containing 3B///ATPase family, AAA domain containing 3A"
7896064,8.73E-01,7.57E-01,-0.3110342,-6.5102168,-0.10186969,,
8156861,8.73E-01,7.57E-01,-0.3110065,-6.5102253,-0.06217516,STX17,syntaxin 17
8066258,8.73E-01,7.57E-01,-0.3108981,-6.5102588,-0.05952547,SNORA71A,"small nucleolar RNA, H/ACA box 71A"
8127787,8.73E-01,7.57E-01,-0.3106543,-6.5103341,-0.06613375,IBTK,inhibitor of Bruton tyrosine kinase
7903851,8.73E-01,7.57E-01,0.3106396,-6.5103386,0.03490672,UBL4B,ubiquitin like 4B
8044766,8.73E-01,7.57E-01,-0.3105496,-6.5103664,-0.08200906,INSIG2,insulin induced gene 2
8062557,8.73E-01,7.57E-01,0.3105164,-6.5103766,0.03296375,PPP1R16B,protein phosphatase 1 regulatory subunit 16B
8068014,8.73E-01,7.57E-01,0.3103573,-6.5104257,0.034475,,
8045802,8.73E-01,7.57E-01,-0.3102706,-6.5104524,-0.05739703,,
7986563,8.73E-01,7.57E-01,0.3102634,-6.5104546,0.05813969,,
8154213,8.73E-01,7.57E-01,0.3102625,-6.5104549,0.04842958,,
8168691,8.73E-01,7.57E-01,-0.3102303,-6.5104648,-0.09398797,DIAPH2,diaphanous related formin 2
7960359,8.73E-01,7.57E-01,0.3100774,-6.5105119,0.03900313,,
7946105,8.73E-01,7.58E-01,0.3099584,-6.5105485,0.09241969,OR52N5,olfactory receptor family 52 subfamily N member 5
8156783,8.73E-01,7.58E-01,-0.3098426,-6.5105842,-0.05058422,COL15A1,collagen type XV alpha 1 chain
8117239,8.73E-01,7.58E-01,0.3096692,-6.5106375,0.05769281,,
7940216,8.73E-01,7.58E-01,-0.3095628,-6.5106702,-0.03948672,MS4A3,membrane spanning 4-domains A3
8048870,8.73E-01,7.58E-01,0.3095515,-6.5106737,0.03364609,DAW1,dynein assembly factor with WD repeats 1
7915565,8.73E-01,7.58E-01,0.3095184,-6.5106839,0.06611016,,
8058477,8.73E-01,7.58E-01,0.30945,-6.5107049,0.06304641,KLF7,Kruppel like factor 7
7903632,8.73E-01,7.58E-01,0.3093544,-6.5107343,0.06056062,CELSR2,cadherin EGF LAG seven-pass G-type receptor 2
7992742,8.73E-01,7.58E-01,-0.3093509,-6.5107353,-0.04770281,,
8140107,8.73E-01,7.58E-01,-0.3093124,-6.5107472,-0.03553641,DNAJC30,DnaJ heat shock protein family (Hsp40) member C30
7998952,8.73E-01,7.58E-01,0.3091913,-6.5107843,0.06466484,TIGD7,tigger transposable element derived 7
8147992,8.74E-01,7.58E-01,0.3090401,-6.5108308,0.05018109,,
7958331,8.74E-01,7.58E-01,0.3089019,-6.5108732,0.06372719,RIC8B,RIC8 guanine nucleotide exchange factor B
8116548,8.74E-01,7.58E-01,-0.308868,-6.5108836,-0.06192172,DUSP22,dual specificity phosphatase 22
7895736,8.74E-01,7.58E-01,0.3087521,-6.5109191,0.04815984,,
8069168,8.74E-01,7.58E-01,0.3087323,-6.5109252,0.04674656,KRTAP10-12,keratin associated protein 10-12
8006081,8.74E-01,7.59E-01,0.3086215,-6.5109591,0.09582359,,
8143988,8.74E-01,7.59E-01,-0.3084134,-6.5110229,-0.03688063,KMT2C,lysine methyltransferase 2C
7990244,8.74E-01,7.59E-01,-0.3081216,-6.5111122,-0.02879906,HCN4,hyperpolarization activated cyclic nucleotide gated potassium channel 4
7944850,8.74E-01,7.59E-01,0.3081054,-6.5111172,0.05035063,TBRG1,transforming growth factor beta regulator 1
7913385,8.74E-01,7.59E-01,0.3080966,-6.5111199,0.05256734,RAP1GAP,RAP1 GTPase activating protein
8132813,8.74E-01,7.59E-01,-0.3080668,-6.511129,-0.03335281,C7orf72,chromosome 7 open reading frame 72
7896147,8.74E-01,7.59E-01,0.3078746,-6.5111878,0.09502594,,
8176753,8.74E-01,7.59E-01,0.3078567,-6.5111933,0.0326725,RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1,"RNA binding motif protein, Y-linked, family 1, member J///RNA binding motif protein, Y-linked, family 1, member E///RNA binding motif protein, Y-linked, family 1, member D///RNA binding motif protein, Y-linked, family 1, member B///RNA binding motif protein, Y-linked, family 1, member A3 pseudogene///RNA binding motif protein, Y-linked, family 1, member F///RNA binding motif protein, Y-linked, family 2, member F pseudogene///RNA binding motif protein, Y-linked, family 1, member A1"
8177290,8.74E-01,7.59E-01,0.3078567,-6.5111933,0.0326725,RBMY1J///RBMY1E///RBMY1D///RBMY1B///RBMY1A3P///RBMY1F///RBMY2FP///RBMY1A1,"RNA binding motif protein, Y-linked, family 1, member J///RNA binding motif protein, Y-linked, family 1, member E///RNA binding motif protein, Y-linked, family 1, member D///RNA binding motif protein, Y-linked, family 1, member B///RNA binding motif protein, Y-linked, family 1, member A3 pseudogene///RNA binding motif protein, Y-linked, family 1, member F///RNA binding motif protein, Y-linked, family 2, member F pseudogene///RNA binding motif protein, Y-linked, family 1, member A1"
7893948,8.74E-01,7.59E-01,-0.3077959,-6.5112119,-0.06624703,,
7974166,8.74E-01,7.59E-01,0.3077804,-6.5112166,0.07809016,FANCM,Fanconi anemia complementation group M
8130553,8.74E-01,7.59E-01,-0.3077347,-6.5112306,-0.04044578,LOC401281,uncharacterized LOC401281
8022245,8.74E-01,7.59E-01,0.3076454,-6.5112579,0.08219734,,
8085486,8.74E-01,7.59E-01,0.3076153,-6.511267,0.04825953,XPC,"XPC complex subunit, DNA damage recognition and repair factor"
7914617,8.74E-01,7.59E-01,0.3075762,-6.511279,0.04770219,AK2,adenylate kinase 2
7894198,8.74E-01,7.59E-01,-0.3075689,-6.5112812,-0.02338875,,
8053549,8.74E-01,7.59E-01,0.3075533,-6.511286,0.06360859,,
7953564,8.75E-01,7.60E-01,0.3071599,-6.5114061,0.0458275,C12orf57///C12orf57,chromosome 12 open reading frame 57///chromosome 12 open reading frame 57
7918725,8.75E-01,7.60E-01,0.3068882,-6.5114889,0.04766063,TRIM33,tripartite motif containing 33
7894344,8.75E-01,7.60E-01,0.306886,-6.5114896,0.08196566,,
7912254,8.75E-01,7.60E-01,0.3067385,-6.5115345,0.02761781,PIK3CD-AS1,PIK3CD antisense RNA 1
8093258,8.75E-01,7.60E-01,-0.3066681,-6.511556,-0.06820094,IQCG,IQ motif containing G
7893301,8.75E-01,7.60E-01,-0.3066591,-6.5115587,-0.07832703,,
7899096,8.75E-01,7.60E-01,0.3066468,-6.5115625,0.032455,ZNF593,zinc finger protein 593
7956747,8.75E-01,7.60E-01,0.3065418,-6.5115944,0.0444575,,
8137040,8.75E-01,7.61E-01,-0.3059529,-6.5117735,-0.05762328,,
8071042,8.75E-01,7.61E-01,0.305906,-6.5117878,0.04976422,LOC100288884,uncharacterized LOC100288884
7961026,8.75E-01,7.61E-01,0.3058436,-6.5118067,0.19555172,OVOS///OVOS2,ovostatin///ovostatin 2
7951089,8.75E-01,7.61E-01,0.3058367,-6.5118088,0.06820781,,
7992795,8.76E-01,7.61E-01,-0.3054765,-6.5119182,-0.04149953,THOC6,THO complex 6
8108174,8.76E-01,7.61E-01,0.3053651,-6.511952,0.03386578,PCBD2,pterin-4 alpha-carbinolamine dehydratase 2
7892835,8.76E-01,7.61E-01,0.3053521,-6.5119559,0.09882109,,
7938070,8.76E-01,7.61E-01,0.305255,-6.5119854,0.04,,
7994292,8.76E-01,7.61E-01,-0.3052426,-6.5119891,-0.03584781,IL21R,interleukin 21 receptor
8092765,8.76E-01,7.61E-01,0.3052151,-6.5119974,0.06310266,MB21D2,Mab-21 domain containing 2
8104461,8.76E-01,7.61E-01,0.3051171,-6.5120271,0.06278922,,
7904853,8.76E-01,7.61E-01,-0.3050054,-6.512061,-0.06051141,GPR89A///GPR89B,G protein-coupled receptor 89A///G protein-coupled receptor 89B
8028286,8.76E-01,7.61E-01,-0.3047952,-6.5121246,-0.06115312,SIPA1L3,signal induced proliferation associated 1 like 3
8042974,8.76E-01,7.61E-01,-0.3047864,-6.5121273,-0.0330625,,
7999496,8.76E-01,7.61E-01,-0.3047683,-6.5121328,-0.04872594,ZC3H7A,zinc finger CCCH-type containing 7A
8110437,8.76E-01,7.61E-01,-0.3047477,-6.512139,-0.06557516,RMND5B,required for meiotic nuclear division 5 homolog B
8027260,8.76E-01,7.62E-01,0.3045837,-6.5121886,0.17334438,ZNF486,zinc finger protein 486
7915156,8.76E-01,7.62E-01,-0.3045709,-6.5121925,-0.03555422,POU3F1,POU class 3 homeobox 1
7894021,8.76E-01,7.62E-01,0.3044999,-6.512214,0.09787625,,
8138598,8.76E-01,7.62E-01,0.3044933,-6.512216,0.04299703,,
7920082,8.76E-01,7.62E-01,0.3044804,-6.5122199,0.07540609,RORC,RAR related orphan receptor C
8031949,8.76E-01,7.62E-01,0.3043598,-6.5122563,0.02751453,ZNF324B,zinc finger protein 324B
8110585,8.76E-01,7.62E-01,-0.3043595,-6.5122564,-0.03370969,,
8048978,8.76E-01,7.62E-01,-0.3043476,-6.51226,-0.03423422,,
7894509,8.76E-01,7.62E-01,0.3042907,-6.5122772,0.0819475,,
8152213,8.76E-01,7.62E-01,-0.3042836,-6.5122794,-0.02890437,,
8138647,8.76E-01,7.62E-01,-0.3041186,-6.5123292,-0.06544359,C7orf31,chromosome 7 open reading frame 31
7972334,8.76E-01,7.62E-01,0.3039902,-6.512368,0.04978578,,
7977771,8.76E-01,7.62E-01,-0.3039659,-6.5123753,-0.03243031,OR10G2,olfactory receptor family 10 subfamily G member 2
8042737,8.76E-01,7.62E-01,0.3038655,-6.5124056,0.04410891,ALMS1,"ALMS1, centrosome and basal body associated protein"
8171725,8.76E-01,7.62E-01,-0.3037798,-6.5124315,-0.11409984,MAP7D2,MAP7 domain containing 2
7929032,8.76E-01,7.62E-01,0.303642,-6.5124731,0.08038703,FAS,Fas cell surface death receptor
8169492,8.76E-01,7.62E-01,-0.303578,-6.5124924,-0.03560594,AGTR2,angiotensin II receptor type 2
7892750,8.76E-01,7.62E-01,0.3035629,-6.5124969,0.07549422,,
8053715,8.76E-01,7.62E-01,-0.3035057,-6.5125141,-0.164905,,
8129627,8.76E-01,7.62E-01,-0.3034836,-6.5125208,-0.0739175,VNN3,vanin 3
7939296,8.76E-01,7.62E-01,-0.3034611,-6.5125276,-0.06968063,,
7934295,8.76E-01,7.62E-01,0.3034034,-6.512545,0.03890188,,
8171201,8.77E-01,7.63E-01,-0.3032841,-6.5125809,-0.04243844,,
7996516,8.77E-01,7.63E-01,0.3032046,-6.5126049,0.02583422,PLEKHG4,pleckstrin homology and RhoGEF domain containing G4
8165860,8.77E-01,7.63E-01,0.3031935,-6.5126082,0.09421438,,
7892828,8.77E-01,7.63E-01,0.3031449,-6.5126228,0.10956391,,
7948839,8.77E-01,7.63E-01,-0.3030842,-6.5126411,-0.03339406,NXF1,nuclear RNA export factor 1
8099713,8.77E-01,7.63E-01,-0.302901,-6.5126962,-0.06523344,,
7975081,8.77E-01,7.63E-01,0.3026749,-6.5127642,0.09427125,PPP1R36,protein phosphatase 1 regulatory subunit 36
8123765,8.77E-01,7.63E-01,-0.3026515,-6.5127713,-0.06004875,,
8136471,8.77E-01,7.63E-01,-0.3026431,-6.5127738,-0.09030844,,
7894735,8.77E-01,7.63E-01,0.3025473,-6.5128026,0.0759425,,
8094677,8.77E-01,7.63E-01,-0.302495,-6.5128183,-0.03437594,,
8046283,8.77E-01,7.63E-01,-0.3023111,-6.5128735,-0.08275953,GAD1,glutamate decarboxylase 1
7983405,8.77E-01,7.63E-01,0.3023004,-6.5128767,0.03390922,DUOXA2,dual oxidase maturation factor 2
8084737,8.77E-01,7.63E-01,0.3022642,-6.5128876,0.03536063,,
8120613,8.77E-01,7.63E-01,0.3021617,-6.5129184,0.09803578,RIMS1,regulating synaptic membrane exocytosis 1
8101212,8.77E-01,7.63E-01,0.302107,-6.5129348,0.0326125,CCNI,cyclin I
8011832,8.77E-01,7.63E-01,-0.3021013,-6.5129365,-0.07965516,NUP88,nucleoporin 88
8023228,8.77E-01,7.64E-01,0.3020388,-6.5129552,0.05042484,DYM,dymeclin
8170273,8.77E-01,7.64E-01,0.3020016,-6.5129664,0.04457781,MAGEC1,MAGE family member C1
8108321,8.77E-01,7.64E-01,0.3018719,-6.5130053,0.03449687,FAM53C,family with sequence similarity 53 member C
8077323,8.77E-01,7.64E-01,0.3017814,-6.5130324,0.14930109,CNTN4,contactin 4
8111417,8.77E-01,7.64E-01,0.3017552,-6.5130403,0.04981437,SLC45A2,solute carrier family 45 member 2
8103360,8.77E-01,7.64E-01,-0.3016938,-6.5130587,-0.08757797,,
8095694,8.77E-01,7.64E-01,0.3015563,-6.5130999,0.02817953,PF4V1,platelet factor 4 variant 1
7992877,8.77E-01,7.64E-01,-0.3014818,-6.5131222,-0.07606031,ZNF75A,zinc finger protein 75a
8061847,8.77E-01,7.64E-01,0.3014608,-6.5131285,0.03353875,BPIFA2,BPI fold containing family A member 2
8163428,8.77E-01,7.64E-01,-0.3014298,-6.5131377,-0.04862297,INIP,INTS3 and NABP interacting protein
7984802,8.77E-01,7.64E-01,0.3013953,-6.5131481,0.02542969,ISLR2///ISLR2,immunoglobulin superfamily containing leucine rich repeat 2///immunoglobulin superfamily containing leucine rich repeat 2
7935361,8.77E-01,7.64E-01,0.3013376,-6.5131653,0.04272234,SLIT1,slit guidance ligand 1
7892579,8.77E-01,7.64E-01,0.3013255,-6.513169,0.06923766,,
8143268,8.77E-01,7.64E-01,-0.3012488,-6.5131919,-0.04693109,,
8089230,8.77E-01,7.64E-01,-0.3011782,-6.513213,-0.04753281,,
8140371,8.77E-01,7.64E-01,-0.3011313,-6.513227,-0.02665313,TMEM120A,transmembrane protein 120A
7895160,8.77E-01,7.64E-01,-0.3010954,-6.5132378,-0.04729906,,
8092596,8.77E-01,7.64E-01,0.3010723,-6.5132447,0.03197969,DGKG,diacylglycerol kinase gamma
8125687,8.77E-01,7.64E-01,0.3009902,-6.5132692,0.05983,RGL2,ral guanine nucleotide dissociation stimulator like 2
7894073,8.77E-01,7.64E-01,0.3009653,-6.5132767,0.09961875,,
7969640,8.78E-01,7.64E-01,-0.3009001,-6.5132962,-0.08596812,CLDN10,claudin 10
8023889,8.78E-01,7.64E-01,0.300861,-6.5133078,0.04792438,MBP,myelin basic protein
8125445,8.78E-01,7.65E-01,-0.3007328,-6.5133462,-0.07103531,,
7893648,8.78E-01,7.65E-01,0.3006662,-6.5133661,0.06505734,,
8001325,8.78E-01,7.65E-01,0.3005211,-6.5134094,0.06550406,,
8160151,8.78E-01,7.65E-01,0.3005202,-6.5134096,0.08481484,ZDHHC21,zinc finger DHHC-type containing 21
7964646,8.78E-01,7.65E-01,0.3002766,-6.5134823,0.06405453,PPM1H,"protein phosphatase, Mg2+/Mn2+ dependent 1H"
8154178,8.78E-01,7.65E-01,-0.3002317,-6.5134957,-0.08663578,JAK2,Janus kinase 2
7948157,8.78E-01,7.65E-01,0.3002304,-6.5134961,0.02698,OR9G4,olfactory receptor family 9 subfamily G member 4
8070503,8.78E-01,7.65E-01,0.3001965,-6.5135062,0.02606484,PRDM15,PR/SET domain 15
7923175,8.78E-01,7.65E-01,0.3001898,-6.5135082,0.05417375,MIR181A1,microRNA 181a-1
7950197,8.78E-01,7.65E-01,0.3000916,-6.5135375,0.03948969,ARAP1,"ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 1"
8005586,8.78E-01,7.65E-01,-0.2999643,-6.5135754,-0.02643281,RNF112,ring finger protein 112
8010841,8.78E-01,7.65E-01,0.2999538,-6.5135785,0.08556016,FN3K,fructosamine 3 kinase
7938059,8.78E-01,7.65E-01,0.2998932,-6.5135966,0.06274719,OR52N2,olfactory receptor family 52 subfamily N member 2
8031792,8.78E-01,7.65E-01,0.2998023,-6.5136237,0.05689391,ZNF211,zinc finger protein 211
7966686,8.78E-01,7.65E-01,0.299794,-6.5136261,0.03337906,,
7982904,8.78E-01,7.65E-01,-0.2997516,-6.5136388,-0.04068172,RTF1,"RTF1 homolog, Paf1/RNA polymerase II complex component"
8076137,8.78E-01,7.65E-01,-0.2996922,-6.5136564,-0.03169734,SUN2,Sad1 and UNC84 domain containing 2
8070603,8.78E-01,7.65E-01,0.2996244,-6.5136766,0.10691531,RSPH1,radial spoke head 1 homolog
7992197,8.78E-01,7.65E-01,-0.2995916,-6.5136864,-0.03173703,,
8121734,8.78E-01,7.65E-01,0.2995396,-6.5137018,0.05852703,ASF1A,anti-silencing function 1A histone chaperone
8044295,8.78E-01,7.66E-01,-0.2993644,-6.5137539,-0.03298188,SH3RF3,SH3 domain containing ring finger 3
8155083,8.78E-01,7.66E-01,-0.2993198,-6.5137672,-0.05662531,CA9,carbonic anhydrase 9
7973377,8.78E-01,7.66E-01,0.2992897,-6.5137761,0.03516109,BCL2L2-PABPN1///BCL2L2,BCL2L2-PABPN1 readthrough///BCL2 like 2
7899921,8.78E-01,7.66E-01,0.2992567,-6.5137859,0.05540406,GJB5,gap junction protein beta 5
8045205,8.78E-01,7.66E-01,0.2989219,-6.5138854,0.06259031,LOC646743///TISP43,uncharacterized LOC646743///uncharacterized LOC150527
8055236,8.78E-01,7.66E-01,0.2989219,-6.5138854,0.06259031,LOC646743///TISP43,uncharacterized LOC646743///uncharacterized LOC150527
8061982,8.78E-01,7.66E-01,0.2988567,-6.5139048,0.02792578,ASIP,agouti signaling protein
8155026,8.78E-01,7.66E-01,-0.2988467,-6.5139077,-0.03211688,ATP8B5P,"ATPase phospholipid transporting 8B5, pseudogene"
7907601,8.78E-01,7.66E-01,0.2988363,-6.5139108,0.13483906,BRINP2,BMP/retinoic acid inducible neural specific 2
7916130,8.78E-01,7.66E-01,-0.298824,-6.5139145,-0.02954266,KTI12///TXNDC12,KTI12 chromatin associated homolog///thioredoxin domain containing 12
7894290,8.78E-01,7.66E-01,0.298738,-6.51394,0.0587775,,
8013026,8.78E-01,7.66E-01,-0.2985943,-6.5139826,-0.08720484,ZNF287,zinc finger protein 287
7904014,8.78E-01,7.66E-01,0.2985846,-6.5139855,0.05265484,,
8110616,8.78E-01,7.66E-01,0.2985801,-6.5139868,0.03974266,,
7916372,8.78E-01,7.66E-01,0.2985192,-6.5140049,0.04461875,TMEM59,transmembrane protein 59
8036460,8.78E-01,7.66E-01,0.2985143,-6.5140063,0.03774906,DPF1,double PHD fingers 1
8000097,8.79E-01,7.66E-01,-0.2984091,-6.5140375,-0.11175234,ZP2,zona pellucida glycoprotein 2
7892548,8.79E-01,7.66E-01,-0.2981511,-6.5141139,-0.06364297,,
8171105,8.79E-01,7.67E-01,-0.2981159,-6.5141244,-0.05042063,CRLF2///CRLF2,cytokine receptor-like factor 2///cytokine receptor-like factor 2
8027431,8.79E-01,7.67E-01,0.2980246,-6.5141514,0.04196266,ZNF536,zinc finger protein 536
8136448,8.79E-01,7.67E-01,0.2980021,-6.5141581,0.02741578,CHRM2,cholinergic receptor muscarinic 2
8146792,8.79E-01,7.67E-01,0.2979919,-6.5141611,0.06237422,,
8127778,8.79E-01,7.67E-01,0.2979861,-6.5141628,0.04971906,FAM46A,family with sequence similarity 46 member A
7965652,8.79E-01,7.67E-01,0.2979523,-6.5141728,0.07218453,CDK17,cyclin dependent kinase 17
7895292,8.79E-01,7.67E-01,0.2978697,-6.5141973,0.10828906,,
8018816,8.79E-01,7.67E-01,0.2978602,-6.5142001,0.03157062,,
7956279,8.79E-01,7.67E-01,0.2977495,-6.5142328,0.03392813,,
8018872,8.79E-01,7.67E-01,0.2977327,-6.5142378,0.06170969,DNAH17,dynein axonemal heavy chain 17
8069991,8.79E-01,7.67E-01,-0.2977025,-6.5142467,-0.0450025,TCP10L,t-complex 10-like
8098985,8.79E-01,7.67E-01,-0.2976973,-6.5142482,-0.06031344,HAUS3,HAUS augmin like complex subunit 3
7973970,8.79E-01,7.67E-01,0.2975779,-6.5142835,0.04839031,FLJ42220,FLJ42220 protein
8125204,8.79E-01,7.67E-01,-0.2975282,-6.5142982,-0.03262875,NELFE,negative elongation factor complex member E
8178686,8.79E-01,7.67E-01,-0.2975282,-6.5142982,-0.03262875,NELFE,negative elongation factor complex member E
8179913,8.79E-01,7.67E-01,-0.2975282,-6.5142982,-0.03262875,NELFE,negative elongation factor complex member E
8096091,8.79E-01,7.67E-01,-0.2974524,-6.5143206,-0.05176609,THAP9,THAP domain containing 9
7894916,8.79E-01,7.67E-01,0.2974127,-6.5143323,0.06281031,,
8078173,8.79E-01,7.67E-01,-0.2974033,-6.5143351,-0.05068875,OXNAD1,oxidoreductase NAD binding domain containing 1
7902227,8.79E-01,7.67E-01,-0.2972444,-6.514382,-0.060115,GADD45A,growth arrest and DNA damage inducible alpha
8016239,8.79E-01,7.67E-01,0.2971981,-6.5143957,0.05391797,PLEKHM1,pleckstrin homology and RUN domain containing M1
7895625,8.79E-01,7.67E-01,0.2971502,-6.5144098,0.06589156,,
8084912,8.79E-01,7.67E-01,0.297025,-6.5144468,0.04551406,SDHAP3///SDHAP2///SDHAP1///SDHA,succinate dehydrogenase complex flavoprotein subunit A pseudogene 3///succinate dehydrogenase complex flavoprotein subunit A pseudogene 2///succinate dehydrogenase complex flavoprotein subunit A pseudogene 1///succinate dehydrogenase complex flavoprotein subunit A
8030964,8.79E-01,7.67E-01,-0.2969859,-6.5144583,-0.04624719,ERVFRD-2,endogenous retrovirus group FRD member 2
7945226,8.79E-01,7.67E-01,-0.2969774,-6.5144608,-0.04765672,,
8014954,8.79E-01,7.67E-01,-0.2968541,-6.5144972,-0.03978891,,
7895116,8.79E-01,7.68E-01,-0.2967873,-6.5145169,-0.05431516,,
7949894,8.79E-01,7.68E-01,0.2967638,-6.5145238,0.04669078,,
8028194,8.79E-01,7.68E-01,-0.2966191,-6.5145664,-0.12053984,ZNF382,zinc finger protein 382
7897953,8.79E-01,7.68E-01,0.2965435,-6.5145887,0.04273547,SNORA59A///SNORA59B,"small nucleolar RNA, H/ACA box 59A///small nucleolar RNA, H/ACA box 59B"
8005626,8.79E-01,7.68E-01,0.2965435,-6.5145887,0.04273547,SNORA59A///SNORA59B,"small nucleolar RNA, H/ACA box 59A///small nucleolar RNA, H/ACA box 59B"
8087685,8.79E-01,7.68E-01,-0.2965379,-6.5145904,-0.04832188,TMEM115,transmembrane protein 115
8136347,8.79E-01,7.68E-01,0.2964936,-6.5146034,0.0855175,CALD1,caldesmon 1
8067836,8.79E-01,7.68E-01,0.2963618,-6.5146422,0.18034734,LINC00314,long intergenic non-protein coding RNA 314
7982026,8.79E-01,7.68E-01,0.2962707,-6.514669,0.03430063,SNORD115-42///SNORD115-30///SNORD115-10///SNORD115-7///SNORD115-6,"small nucleolar RNA, C/D box 115-42///small nucleolar RNA, C/D box 115-30///small nucleolar RNA, C/D box 115-10///small nucleolar RNA, C/D box 115-7///small nucleolar RNA, C/D box 115-6"
8104220,8.79E-01,7.68E-01,-0.2962012,-6.5146895,-0.02314563,CEP72,centrosomal protein 72
8053975,8.79E-01,7.68E-01,0.296138,-6.5147081,0.0627275,LMAN2L,"lectin, mannose binding 2 like"
7906751,8.79E-01,7.68E-01,-0.2960648,-6.5147296,-0.10858797,,
8128260,8.79E-01,7.68E-01,0.2960171,-6.5147436,0.04629391,MAP3K7,mitogen-activated protein kinase kinase kinase 7
8114548,8.79E-01,7.68E-01,-0.2959882,-6.5147521,-0.03328484,,
8068391,8.79E-01,7.68E-01,0.2958352,-6.5147971,0.04593641,,
8058104,8.79E-01,7.68E-01,-0.2958213,-6.5148012,-0.10021797,,
8025783,8.80E-01,7.68E-01,-0.2956691,-6.5148459,-0.02957984,C19orf52,chromosome 19 open reading frame 52
7892746,8.80E-01,7.68E-01,-0.2956135,-6.5148622,-0.06323109,,
8031684,8.80E-01,7.69E-01,0.2954909,-6.5148982,0.03544281,,
