GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
493900,1.70E-01,1.30E-01,0.1412,-1.5140734,-0.2137191,40.97,TMEM9B-AS1,TMEM9B antisense RNA 1
57003,1.70E-01,1.30E-01,0.0474,-1.514029,-0.0717298,1903.95,CCDC47,coiled-coil domain containing 47
64150,1.70E-01,1.30E-01,0.2929,1.5129152,0.443093,127.88,DIO3OS,DIO3 opposite strand upstream RNA
100133091,1.70E-01,1.30E-01,0.0821,1.5123826,0.1242188,67.88,LINC03009,long intergenic non-protein coding RNA 3009
100129387,1.71E-01,1.31E-01,0.1112,1.5113844,0.168096,107.67,GABPB1-AS1,GABPB1 antisense RNA 1
81571,1.71E-01,1.31E-01,0.127,1.5109772,0.1918724,100.37,MIR600HG,MIR600 host gene
101927599,1.71E-01,1.31E-01,0.1128,-1.5108148,-0.1703986,29.36,ZNF529-AS1,ZNF529 antisense RNA 1
3542,1.71E-01,1.31E-01,0.4265,1.5107345,0.6443196,248.36,IGLC6,immunoglobulin lambda constant 6
79088,1.71E-01,1.31E-01,0.0656,1.5106428,0.0990814,326.12,ZNF426,zinc finger protein 426
152926,1.71E-01,1.31E-01,0.1414,-1.510083,-0.2134871,362.09,PPM1K,"protein phosphatase, Mg2+/Mn2+ dependent 1K"
64123,1.71E-01,1.31E-01,0.2111,1.5097025,0.3186922,998.37,ADGRL4,adhesion G protein-coupled receptor L4
90529,1.71E-01,1.31E-01,0.0962,-1.5087312,-0.1450702,130.41,STPG1,sperm tail PG-rich repeat containing 1
80131,1.71E-01,1.31E-01,0.1778,-1.5082542,-0.2681639,180.19,LRRC8E,leucine rich repeat containing 8 VRAC subunit E
51194,1.72E-01,1.32E-01,0.0844,1.507704,0.1273077,269.37,IPO11,importin 11
9762,1.72E-01,1.32E-01,0.1181,1.5073123,0.1780013,219.92,LZTS3,leucine zipper tumor suppressor family member 3
24139,1.72E-01,1.32E-01,0.0867,-1.5069159,-0.1307202,626.64,EML2,EMAP like 2
10135,1.72E-01,1.32E-01,0.1016,-1.5068212,-0.1531534,3400.28,NAMPT,nicotinamide phosphoribosyltransferase
129880,1.72E-01,1.32E-01,0.0585,-1.5057367,-0.0881113,187.21,BBS5,Bardet-Biedl syndrome 5
79807,1.73E-01,1.32E-01,0.072,-1.5046896,-0.1083634,219.76,GSTCD,glutathione S-transferase C-terminal domain containing
441457,1.73E-01,1.32E-01,0.224,-1.5047173,-0.3370778,8.99,NUTM2G,NUT family member 2G
55051,1.73E-01,1.32E-01,0.0487,-1.5045281,-0.073312,561.46,NRDE2,"NRDE-2, necessary for RNA interference, domain containing"
53371,1.73E-01,1.32E-01,0.038,-1.5043958,-0.0571812,616.04,NUP54,nucleoporin 54
283229,1.73E-01,1.33E-01,0.1621,1.5043146,0.2437975,802.41,CRACR2B,calcium release activated channel regulator 2B
28803,1.73E-01,1.33E-01,0.497,1.5038794,0.7474154,10.92,IGLV3-10,immunoglobulin lambda variable 3-10
340390,1.73E-01,1.33E-01,0.243,-1.5036031,-0.3653157,52.93,WDR97,WD repeat domain 97
102724562,1.73E-01,1.33E-01,0.161,1.5031899,0.2420121,62.43,LOC102724562,macrophage stimulating 1 pseudogene
4294,1.73E-01,1.33E-01,0.0819,-1.5029086,-0.1230906,271.17,MAP3K10,mitogen-activated protein kinase kinase kinase 10
164684,1.73E-01,1.33E-01,0.0923,1.502727,0.1387515,132.48,WBP2NL,WBP2 N-terminal like
8880,1.73E-01,1.33E-01,0.0453,1.5024773,0.0681035,1518.96,FUBP1,far upstream element binding protein 1
5688,1.73E-01,1.33E-01,0.077,1.5024272,0.1157502,2075.02,PSMA7,proteasome 20S subunit alpha 7
254170,1.73E-01,1.33E-01,0.0549,-1.5020062,-0.0825192,288.18,FBXO33,F-box protein 33
107984280,1.73E-01,1.33E-01,0.1911,1.5018902,0.2870271,20.06,LINC02666,long intergenic non-protein coding RNA 2666
5176,1.73E-01,1.33E-01,0.1438,-1.5015885,-0.2159943,3687.54,SERPINF1,serpin family F member 1
132321,1.74E-01,1.33E-01,0.0715,-1.5013054,-0.1073081,141.07,C4orf33,chromosome 4 open reading frame 33
50512,1.74E-01,1.33E-01,0.1505,1.5007264,0.2258241,196.96,PODXL2,podocalyxin like 2
90075,1.74E-01,1.34E-01,0.0724,-1.49975,-0.1085564,87.43,ZNF30,zinc finger protein 30
3838,1.75E-01,1.34E-01,0.1092,1.4982715,0.1635451,983.37,KPNA2,karyopherin subunit alpha 2
90835,1.75E-01,1.34E-01,0.1092,-1.4979298,-0.1635763,92.95,CFAP119,cilia and flagella associated protein 119
51225,1.75E-01,1.34E-01,0.1415,1.4978074,0.2119513,86.67,ABI3,ABI family member 3
55509,1.75E-01,1.34E-01,0.1221,1.4975405,0.1829215,58.9,BATF3,basic leucine zipper ATF-like transcription factor 3
389906,1.75E-01,1.35E-01,0.1132,1.4963281,0.1693821,141.55,LOC389906,zinc finger protein 839 pseudogene
11107,1.75E-01,1.35E-01,0.1257,-1.4960098,-0.1879966,56.48,PRDM5,PR/SET domain 5
28412,1.75E-01,1.35E-01,0.3855,1.4957644,0.5766371,14.33,IGHV3-66,immunoglobulin heavy variable 3-66
114991,1.75E-01,1.35E-01,0.0775,1.4955175,0.115895,462.64,ZNF618,zinc finger protein 618
9852,1.76E-01,1.35E-01,0.0797,-1.4949718,-0.1192102,486.49,EPM2AIP1,EPM2A interacting protein 1
1182,1.76E-01,1.35E-01,0.0613,-1.4948848,-0.0915994,918.49,CLCN3,chloride voltage-gated channel 3
204010,1.76E-01,1.35E-01,0.127,1.4943806,0.1897143,47.02,RPSAP52,ribosomal protein SA pseudogene 52
84446,1.76E-01,1.35E-01,0.1385,-1.4944094,-0.2069854,146.6,BRSK1,BR serine/threonine kinase 1
27086,1.76E-01,1.35E-01,0.0811,1.494335,0.1212447,835.78,FOXP1,forkhead box P1
7798,1.76E-01,1.35E-01,0.0784,1.4940953,0.1171409,980.07,LUZP1,leucine zipper protein 1
28914,1.76E-01,1.35E-01,0.3919,1.4939768,0.5855234,94.01,IGKV3-11,immunoglobulin kappa variable 3-11
7709,1.76E-01,1.35E-01,0.053,1.4938594,0.0792447,537.37,ZBTB17,zinc finger and BTB domain containing 17
286333,1.76E-01,1.35E-01,0.1485,1.493203,0.2217976,380.95,FAM225A,family with sequence similarity 225 member A
644538,1.76E-01,1.35E-01,0.1511,1.4931076,0.2255654,87.07,SMIM10,small integral membrane protein 10
79133,1.76E-01,1.36E-01,0.0781,-1.4926424,-0.1165477,159.5,NDUFAF5,NADH:ubiquinone oxidoreductase complex assembly factor 5
50865,1.76E-01,1.36E-01,0.1413,-1.4921612,-0.2109009,627.93,HEBP1,heme binding protein 1
65009,1.76E-01,1.36E-01,0.1462,1.4918503,0.2181315,160.27,NDRG4,NDRG family member 4
112267983,1.77E-01,1.36E-01,0.1802,1.4913304,0.2688099,8.75,CDK13-DT,CDK13 divergent transcript
112268037,1.77E-01,1.36E-01,0.2235,-1.4903524,-0.333119,86.69,LOC112268037,
387914,1.77E-01,1.36E-01,0.3309,-1.489828,-0.4929632,18.92,SHISA2,shisa family member 2
51203,1.77E-01,1.36E-01,0.1806,1.4898375,0.2691134,390.23,NUSAP1,nucleolar and spindle associated protein 1
493869,1.77E-01,1.36E-01,0.1066,-1.4890857,-0.1587183,1249.65,GPX8,glutathione peroxidase 8 (putative)
100130987,1.77E-01,1.36E-01,0.1697,-1.4890819,-0.2527142,18.77,LOC100130987,uncharacterized LOC100130987
57536,1.77E-01,1.36E-01,0.0824,-1.4891432,-0.122771,110.73,KIAA1328,KIAA1328
9639,1.77E-01,1.37E-01,0.0736,-1.4888393,-0.1096443,759.23,ARHGEF10,Rho guanine nucleotide exchange factor 10
399881,1.78E-01,1.37E-01,0.162,1.4882377,0.2410876,9.45,HNRNPKP3,heterogeneous nuclear ribonucleoprotein K pseudogene 3
51506,1.78E-01,1.37E-01,0.0907,-1.4880216,-0.134957,956.98,UFC1,ubiquitin-fold modifier conjugating enzyme 1
105371129,1.78E-01,1.37E-01,0.137,-1.488082,-0.2038753,18.36,LOC105371129,uncharacterized LOC105371129
54757,1.78E-01,1.37E-01,0.0843,1.4880544,0.1254436,2616.77,FAM20A,FAM20A golgi associated secretory pathway pseudokinase
5707,1.78E-01,1.37E-01,0.0704,1.4875747,0.1047456,1844.73,PSMD1,"proteasome 26S subunit, non-ATPase 1"
768,1.78E-01,1.37E-01,0.5358,-1.4868389,-0.7967054,160.66,CA9,carbonic anhydrase 9
8079,1.78E-01,1.37E-01,0.0829,1.4866184,0.1233061,2101.76,MLF2,myeloid leukemia factor 2
247,1.78E-01,1.37E-01,0.3958,-1.4865526,-0.5883875,370.81,ALOX15B,arachidonate 15-lipoxygenase type B
1545,1.78E-01,1.37E-01,0.1924,-1.4855791,-0.2858774,1595.69,CYP1B1,cytochrome P450 family 1 subfamily B member 1
105373754,1.78E-01,1.37E-01,0.184,-1.4852895,-0.2733332,20.38,LOC105373754,uncharacterized LOC105373754
340393,1.79E-01,1.38E-01,0.1,-1.4848727,-0.1484869,40.03,TMEM249,transmembrane protein 249
83758,1.79E-01,1.38E-01,0.1213,-1.4843696,-0.1801158,114.09,RBP5,retinol binding protein 5
5784,1.79E-01,1.38E-01,0.0941,1.4842102,0.1396573,871.77,PTPN14,protein tyrosine phosphatase non-receptor type 14
23108,1.79E-01,1.38E-01,0.2203,1.4841875,0.3269244,484.56,RAP1GAP2,RAP1 GTPase activating protein 2
106635682,1.79E-01,1.38E-01,0.0931,1.4841944,0.1381436,384.86,SNORD140,"small nucleolar RNA, C/D box 140"
84498,1.79E-01,1.38E-01,0.0466,1.4840005,0.0691654,740.58,FAM120B,family with sequence similarity 120B
2534,1.79E-01,1.38E-01,0.1093,-1.4838718,-0.1621595,792.09,FYN,"FYN proto-oncogene, Src family tyrosine kinase"
2192,1.79E-01,1.38E-01,0.193,1.4836019,0.2863434,3815.37,FBLN1,fibulin 1
5256,1.79E-01,1.38E-01,0.0631,-1.4835495,-0.0936215,566.6,PHKA2,phosphorylase kinase regulatory subunit alpha 2
4686,1.79E-01,1.38E-01,0.0577,-1.4833397,-0.0855675,740,NCBP1,nuclear cap binding protein subunit 1
9914,1.79E-01,1.38E-01,0.1732,-1.4830811,-0.2568805,152.5,ATP2C2,ATPase secretory pathway Ca2+ transporting 2
8888,1.79E-01,1.38E-01,0.0483,1.4830095,0.0716651,1575.92,MCM3AP,minichromosome maintenance complex component 3 associated protein
5634,1.79E-01,1.38E-01,0.0668,1.4822634,0.0989666,517.86,PRPS2,phosphoribosyl pyrophosphate synthetase 2
79781,1.79E-01,1.38E-01,0.1873,1.4820091,0.2776034,157.05,IQCA1,IQ motif containing with AAA domain 1
105379499,1.80E-01,1.38E-01,0.196,1.4815292,0.2903739,20.13,LOC105379499,uncharacterized LOC105379499
112268313,1.80E-01,1.38E-01,0.1656,1.4814109,0.2452801,44.61,LOC112268313,
254428,1.80E-01,1.39E-01,0.069,1.4812392,0.1021815,786.12,SLC41A1,solute carrier family 41 member 1
11171,1.80E-01,1.39E-01,0.0716,1.4811415,0.1061119,1838.73,STRAP,serine/threonine kinase receptor associated protein
118430,1.80E-01,1.39E-01,0.5513,1.4804162,0.8161986,1644.11,MUCL1,mucin like 1
23432,1.80E-01,1.39E-01,0.0707,-1.480255,-0.1046641,328.27,GPR161,G protein-coupled receptor 161
64327,1.80E-01,1.39E-01,0.057,-1.4801775,-0.084297,691.2,LMBR1,limb development membrane protein 1
23348,1.80E-01,1.39E-01,0.1213,1.4801441,0.1795822,1457.42,DOCK9,dedicator of cytokinesis 9
51390,1.80E-01,1.39E-01,0.0884,1.4799159,0.1308793,441.32,AIG1,androgen induced 1
105372582,1.80E-01,1.39E-01,0.2028,-1.479878,-0.3001495,7.58,LOC105372582,uncharacterized LOC105372582
84243,1.80E-01,1.39E-01,0.0662,1.47976,0.0978905,519.29,ZDHHC18,zinc finger DHHC-type palmitoyltransferase 18
55039,1.80E-01,1.39E-01,0.0751,-1.4797365,-0.111138,177.16,TRMT12,tRNA methyltransferase 12 homolog
349667,1.80E-01,1.39E-01,0.1242,1.4790916,0.18375,63.6,RTN4RL2,reticulon 4 receptor like 2
445582,1.80E-01,1.39E-01,0.0944,1.4788586,0.139537,503.99,POTEE,POTE ankyrin domain family member E
641649,1.80E-01,1.39E-01,0.1347,-1.4788324,-0.1991617,127.72,TMEM91,transmembrane protein 91
100616668,1.81E-01,1.40E-01,0.12,1.4773136,0.1772503,45.73,TPTE2P5,TPTE2 pseudogene 5
51110,1.81E-01,1.40E-01,0.0881,-1.4771668,-0.1301001,182.03,LACTB2,lactamase beta 2
4925,1.81E-01,1.40E-01,0.0675,1.4759504,0.0995662,959.5,NUCB2,nucleobindin 2
64781,1.81E-01,1.40E-01,0.0742,-1.4758277,-0.1095457,1129.03,CERK,ceramide kinase
767811,1.81E-01,1.40E-01,0.1537,-1.475792,-0.2267882,17.01,H2BW4P,"H2B.W histone 4, pseudogene"
286046,1.81E-01,1.40E-01,0.1681,1.4757143,0.2480248,39.39,XKR6,XK related 6
51343,1.82E-01,1.40E-01,0.0823,-1.4750112,-0.1213659,649.38,FZR1,fizzy and cell division cycle 20 related 1
56917,1.82E-01,1.40E-01,0.0987,-1.4745478,-0.145499,457.93,MEIS3,Meis homeobox 3
84649,1.82E-01,1.40E-01,0.3707,1.4744895,0.5465301,531.07,DGAT2,diacylglycerol O-acyltransferase 2
100996609,1.82E-01,1.40E-01,0.2928,1.4743793,0.431734,38.49,LINC01436,long intergenic non-protein coding RNA 1436
8678,1.82E-01,1.41E-01,0.0511,1.4739298,0.075296,930.13,BECN1,beclin 1
728323,1.82E-01,1.41E-01,0.1335,-1.4738668,-0.196691,24.91,LINC01881,long intergenic non-protein coding RNA 1881
9945,1.82E-01,1.41E-01,0.1761,-1.4728975,-0.2593914,1344.26,GFPT2,glutamine-fructose-6-phosphate transaminase 2
4604,1.82E-01,1.41E-01,0.5349,-1.4727465,-0.7877161,425.15,MYBPC1,myosin binding protein C1
387787,1.82E-01,1.41E-01,0.1144,1.4722119,0.1684376,23.04,LIPT2,lipoyl(octanoyl) transferase 2
729218,1.82E-01,1.41E-01,0.0882,1.4721036,0.129834,237.51,LOC729218,uncharacterized LOC729218
56254,1.82E-01,1.41E-01,0.0569,-1.4721251,-0.0837858,661.81,RNF20,ring finger protein 20
258010,1.83E-01,1.41E-01,0.1014,-1.4714235,-0.1492082,250.07,SVIP,small VCP interacting protein
8534,1.83E-01,1.41E-01,0.2431,1.4710247,0.3576317,460.71,CHST1,carbohydrate sulfotransferase 1
339804,1.83E-01,1.41E-01,0.1461,1.4702372,0.2148024,155.11,C2orf74,chromosome 2 open reading frame 74
5686,1.84E-01,1.42E-01,0.0741,-1.4685104,-0.1088856,1183,PSMA5,proteasome 20S subunit alpha 5
79697,1.84E-01,1.42E-01,0.1464,-1.4684718,-0.2150377,225.28,RIOX1,ribosomal oxygenase 1
64699,1.84E-01,1.42E-01,0.2701,1.4683347,0.3966177,155.5,TMPRSS3,transmembrane serine protease 3
5700,1.84E-01,1.42E-01,0.0656,-1.4682534,-0.0963491,543.55,PSMC1,"proteasome 26S subunit, ATPase 1"
105371452,1.84E-01,1.42E-01,0.1493,1.4681285,0.2191831,11.53,LOC105371452,uncharacterized LOC105371452
53947,1.84E-01,1.42E-01,0.1339,-1.4674195,-0.1965524,508.27,A4GALT,"alpha 1,4-galactosyltransferase (P blood group)"
9723,1.84E-01,1.42E-01,0.224,1.4672308,0.3285925,60.89,SEMA3E,semaphorin 3E
100505624,1.84E-01,1.42E-01,0.0689,1.4671392,0.1011274,78.12,GTF3C2-AS1,GTF3C2 antisense RNA 1
28971,1.84E-01,1.42E-01,0.0743,1.4668587,0.1089754,84.07,AAMDC,adipogenesis associated Mth938 domain containing
100996492,1.84E-01,1.42E-01,0.3078,-1.4667506,-0.4514824,10.85,CTXND1,cortexin domain containing 1
389668,1.84E-01,1.43E-01,0.3521,1.4663905,0.516362,15.81,XKR9,XK related 9
107984063,1.84E-01,1.43E-01,0.1494,-1.4661961,-0.2190556,14.91,LOC107984063,
84553,1.84E-01,1.43E-01,0.1799,1.4661804,0.2637297,76.54,FAXC,"failed axon connections homolog, metaxin like GST domain containing"
100507554,1.84E-01,1.43E-01,0.2063,1.4659794,0.3025046,12.04,RPL37A-DT,RPL37A divergent transcript
10112,1.84E-01,1.43E-01,0.2101,1.4657687,0.3080248,274.6,KIF20A,kinesin family member 20A
23184,1.84E-01,1.43E-01,0.0533,1.4657191,0.0781862,1055.83,MESD,mesoderm development LRP chaperone
26049,1.84E-01,1.43E-01,0.1557,-1.4656081,-0.2282579,21.9,FAM169A,family with sequence similarity 169 member A
7402,1.85E-01,1.43E-01,0.1133,-1.4646319,-0.1659936,975.42,UTRN,utrophin
107984947,1.85E-01,1.43E-01,0.1124,-1.4641353,-0.1645079,23.14,MED8-AS1,MED8 antisense RNA 1
10071,1.85E-01,1.43E-01,0.1987,-1.4641639,-0.2909883,8.2,MUC12,"mucin 12, cell surface associated"
1196,1.85E-01,1.43E-01,0.0472,-1.4637264,-0.0691348,960.45,CLK2,CDC like kinase 2
54529,1.85E-01,1.43E-01,0.0494,1.4629722,0.0722599,596.71,ASNSD1,asparagine synthetase domain containing 1
399815,1.85E-01,1.43E-01,0.2063,-1.4629013,-0.3018019,9.23,C10orf88B,C10orf88B (pseudogene)
762,1.85E-01,1.44E-01,0.107,-1.4625627,-0.1564891,88.78,CA4,carbonic anhydrase 4
201501,1.86E-01,1.44E-01,0.1811,1.4624357,0.2649064,247.5,ZBTB7C,zinc finger and BTB domain containing 7C
5013,1.86E-01,1.44E-01,0.3568,1.4621808,0.5216538,8.72,OTX1,orthodenticle homeobox 1
65251,1.86E-01,1.44E-01,0.0901,-1.4621532,-0.1317481,147.39,ZNF649,zinc finger protein 649
100526737,1.86E-01,1.44E-01,0.0594,1.461988,0.0868422,485.21,RBM14-RBM4,RBM14-RBM4 readthrough
197320,1.86E-01,1.44E-01,0.0895,1.4616882,0.1308366,176.98,ZNF778,zinc finger protein 778
64426,1.86E-01,1.44E-01,0.0639,-1.4610033,-0.0934235,848.64,SUDS3,"SDS3 homolog, SIN3A corepressor complex component"
5000,1.86E-01,1.44E-01,0.056,-1.4607341,-0.0818659,352.51,ORC4,origin recognition complex subunit 4
215,1.87E-01,1.44E-01,0.0956,-1.4593357,-0.1394573,208.09,ABCD1,ATP binding cassette subfamily D member 1
85407,1.87E-01,1.45E-01,0.1787,-1.4589764,-0.2607352,86.88,NKD1,NKD inhibitor of WNT signaling pathway 1
86,1.87E-01,1.45E-01,0.0534,1.4587055,0.0779495,751.98,ACTL6A,actin like 6A
84886,1.87E-01,1.45E-01,0.1067,-1.4586655,-0.1555673,1394.55,C1orf198,chromosome 1 open reading frame 198
107986465,1.87E-01,1.45E-01,0.2187,-1.4584989,-0.318985,8.96,LOC107986465,uncharacterized LOC107986465
9600,1.87E-01,1.45E-01,0.0837,1.4583635,0.1220307,710.3,PITPNM1,phosphatidylinositol transfer protein membrane associated 1
387763,1.87E-01,1.45E-01,0.1648,-1.4581933,-0.2402505,590.69,C11orf96,chromosome 11 open reading frame 96
5796,1.87E-01,1.45E-01,0.1314,-1.4577578,-0.1915336,929.36,PTPRK,protein tyrosine phosphatase receptor type K
105371414,1.87E-01,1.45E-01,0.1396,-1.4577077,-0.2034731,35.45,LOC105371414,uncharacterized LOC105371414
5613,1.87E-01,1.45E-01,0.1142,1.4576603,0.1665022,344.35,PRKX,protein kinase cAMP-dependent X-linked catalytic subunit
101928352,1.87E-01,1.45E-01,0.2228,-1.4575491,-0.3247983,8.23,LOC101928352,uncharacterized LOC101928352
645676,1.87E-01,1.45E-01,0.1229,-1.4572576,-0.1790872,19.72,ASH1L-AS1,ASH1L antisense RNA 1
4250,1.87E-01,1.45E-01,0.4558,-1.4572039,-0.6642192,2928.36,SCGB2A2,secretoglobin family 2A member 2
105373386,1.87E-01,1.45E-01,0.1358,-1.4571124,-0.1978803,17.04,LOC105373386,uncharacterized LOC105373386
2317,1.87E-01,1.45E-01,0.1413,-1.4565719,-0.2057667,5723.57,FLNB,filamin B
107984026,1.87E-01,1.45E-01,0.0664,-1.4563668,-0.0966862,205.57,LOC107984026,replaced by ID 728005
80071,1.87E-01,1.45E-01,0.1189,-1.4560963,-0.1731665,46.22,CCDC15,coiled-coil domain containing 15
26226,1.87E-01,1.45E-01,0.1215,-1.4560773,-0.1769242,30.98,FBXW4P1,F-box and WD repeat domain containing 4 pseudogene 1
51655,1.88E-01,1.45E-01,0.1262,1.4557763,0.1837595,740.21,RASD1,ras related dexamethasone induced 1
441263,1.88E-01,1.46E-01,0.0699,-1.4551307,-0.1017465,72.45,DTX2P1-UPK3BP1-PMS2P11,"DTX2P1-UPK3BP1-PMS2P11 readthrough, transcribed pseudogene"
10476,1.88E-01,1.46E-01,0.0739,1.4551641,0.1075442,1166.08,ATP5PD,ATP synthase peripheral stalk subunit d
91252,1.88E-01,1.46E-01,0.0607,1.4546603,0.0883577,1056.86,SLC39A13,solute carrier family 39 member 13
493753,1.88E-01,1.46E-01,0.0525,1.453914,0.0763776,299.03,COA5,cytochrome c oxidase assembly factor 5
1760,1.88E-01,1.46E-01,0.0688,1.4538122,0.1000742,961.94,DMPK,DM1 protein kinase
3632,1.88E-01,1.46E-01,0.0604,1.4532624,0.0877084,316.76,INPP5A,inositol polyphosphate-5-phosphatase A
103021295,1.89E-01,1.46E-01,0.06,-1.4527451,-0.0871797,85.18,LOC103021295,uncharacterized LOC103021295
3654,1.89E-01,1.46E-01,0.0842,1.4522872,0.1223241,2943.11,IRAK1,interleukin 1 receptor associated kinase 1
100506901,1.89E-01,1.47E-01,0.1434,-1.4518787,-0.2081506,20.32,LL0XNC01-250H12.3,uncharacterized LL0XNC01-250H12.3
6448,1.89E-01,1.47E-01,0.0589,-1.4511699,-0.0854176,1040.03,SGSH,N-sulfoglucosamine sulfohydrolase
27069,1.89E-01,1.47E-01,0.0571,-1.4511248,-0.0828793,2636.98,GHITM,growth hormone inducible transmembrane protein
163351,1.89E-01,1.47E-01,0.3538,-1.4507921,-0.5133491,9.81,GBP6,guanylate binding protein family member 6
390,1.89E-01,1.47E-01,0.1037,-1.450403,-0.1503769,1488.67,RND3,Rho family GTPase 3
105375213,1.89E-01,1.47E-01,0.2763,-1.4501215,-0.4007262,22.8,LOC105375213,
5373,1.90E-01,1.47E-01,0.0599,-1.4497941,-0.0868565,704.64,PMM2,phosphomannomutase 2
102157402,1.90E-01,1.47E-01,0.0724,-1.4497531,-0.1049178,339.62,AK6,adenylate kinase 6
653269,1.90E-01,1.47E-01,0.0914,1.4491255,0.1325095,576.52,POTEI,POTE ankyrin domain family member I
3655,1.90E-01,1.47E-01,0.1869,1.4491322,0.2708249,1971.13,ITGA6,integrin subunit alpha 6
79760,1.90E-01,1.47E-01,0.0763,1.4491506,0.1104993,161.52,GEMIN7,gem nuclear organelle associated protein 7
23014,1.90E-01,1.47E-01,0.0558,1.4489542,0.0808942,648.09,FBXO21,F-box protein 21
105373378,1.90E-01,1.47E-01,0.1542,-1.4484946,-0.2233558,10.21,LOC105373378,uncharacterized LOC105373378
51318,1.90E-01,1.48E-01,0.0653,1.4483546,0.0946264,603.69,MRPL35,mitochondrial ribosomal protein L35
6722,1.90E-01,1.48E-01,0.0642,1.4482847,0.092984,1124.72,SRF,serum response factor
100885776,1.90E-01,1.48E-01,0.1201,1.4477771,0.1738262,29.32,UGDH-AS1,UGDH antisense RNA 1
548593,1.90E-01,1.48E-01,0.1027,-1.4478057,-0.1486598,267.73,SLX1A,"SLX1 homolog A, structure-specific endonuclease subunit"
130399,1.90E-01,1.48E-01,0.2831,-1.4476101,-0.4098507,7.93,ACVR1C,activin A receptor type 1C
283284,1.91E-01,1.48E-01,0.1618,1.4463809,0.2339977,20.26,IGSF22,immunoglobulin superfamily member 22
4094,1.91E-01,1.48E-01,0.1518,-1.4453759,-0.2194399,993.95,MAF,MAF bZIP transcription factor
10128,1.91E-01,1.48E-01,0.0622,1.445135,0.0898864,1668.06,LRPPRC,leucine rich pentatricopeptide repeat containing
28465,1.91E-01,1.49E-01,0.3939,1.4447688,0.5690841,11.45,IGHV1-46,immunoglobulin heavy variable 1-46
53905,1.91E-01,1.49E-01,0.2017,1.4447544,0.2913995,104.14,DUOX1,dual oxidase 1
100137047,1.91E-01,1.49E-01,0.086,1.444387,0.1241843,135.41,JMJD7,jumonji domain containing 7
107987250,1.91E-01,1.49E-01,0.0997,1.4437243,0.1439281,79.18,LOC107987250,
81,1.92E-01,1.49E-01,0.1008,1.4435613,0.1455621,5780.7,ACTN4,actinin alpha 4
80816,1.92E-01,1.49E-01,0.1953,1.443366,0.2818447,12.59,ASXL3,ASXL transcriptional regulator 3
493913,1.92E-01,1.49E-01,0.1942,-1.4428293,-0.2802469,52.23,PAPPA-AS1,PAPPA antisense RNA 1
10625,1.92E-01,1.49E-01,0.1036,-1.4426902,-0.1494213,2327.72,IVNS1ABP,influenza virus NS1A binding protein
11142,1.92E-01,1.49E-01,0.0926,1.4425657,0.1336431,986.62,PKIG,cAMP-dependent protein kinase inhibitor gamma
5864,1.92E-01,1.50E-01,0.1298,-1.4410791,-0.1870332,28.97,RAB3A,"RAB3A, member RAS oncogene family"
200634,1.92E-01,1.50E-01,0.1543,1.4408331,0.2222987,175.93,KRTCAP3,keratinocyte associated protein 3
89910,1.92E-01,1.50E-01,0.0473,1.4407243,0.0681167,919.64,UBE3B,ubiquitin protein ligase E3B
118672,1.92E-01,1.50E-01,0.1091,-1.4405974,-0.1571088,37.78,PSTK,phosphoseryl-tRNA kinase
23218,1.93E-01,1.50E-01,0.0734,-1.4402288,-0.1057317,1589.11,NBEAL2,neurobeachin like 2
6747,1.93E-01,1.50E-01,0.0633,1.4400527,0.0911826,2689.7,SSR3,signal sequence receptor subunit 3
404201,1.93E-01,1.50E-01,0.1451,-1.4399934,-0.2089446,25.06,WDFY3-AS2,WDFY3 antisense RNA 2
25927,1.93E-01,1.50E-01,0.1284,1.4392385,0.1847955,400.23,CNRIP1,cannabinoid receptor interacting protein 1
100506691,1.93E-01,1.50E-01,0.2324,-1.4390851,-0.3343971,11.51,LINC02985,long intergenic non-protein coding RNA 2985
100132159,1.93E-01,1.50E-01,0.4152,-1.4389659,-0.5974989,34.18,CALML3-AS1,CALML3 antisense RNA 1
107985343,1.93E-01,1.50E-01,0.3078,1.4387937,0.4428449,10.59,LINC01836,long intergenic non-protein coding RNA 1836
3614,1.93E-01,1.50E-01,0.0723,1.4386329,0.103963,998.27,IMPDH1,inosine monophosphate dehydrogenase 1
101929243,1.93E-01,1.50E-01,0.0885,-1.4383221,-0.1272256,48.8,ILRUN-AS1,ILRUN antisense RNA 1
84187,1.93E-01,1.51E-01,0.1436,-1.4375987,-0.2065062,799.24,TMEM164,transmembrane protein 164
51201,1.94E-01,1.51E-01,0.0627,-1.4368241,-0.0901117,455.69,ZDHHC2,zinc finger DHHC-type palmitoyltransferase 2
9667,1.94E-01,1.51E-01,0.0423,1.4352556,0.0607581,1116.92,SAFB2,scaffold attachment factor B2
107987158,1.94E-01,1.51E-01,0.1993,1.4351018,0.2860664,9.8,LOC107987158,
339751,1.94E-01,1.51E-01,0.1613,-1.434707,-0.2314692,31.02,MAP3K20-AS1,MAP3K20 antisense RNA 1
51603,1.94E-01,1.51E-01,0.0757,1.4345494,0.1086313,759.46,METTL13,"methyltransferase 13, eEF1A lysine and N-terminal methyltransferase"
6913,1.95E-01,1.51E-01,0.1635,1.4343717,0.2344781,340.02,TBX15,T-box transcription factor 15
10501,1.95E-01,1.51E-01,0.127,1.4343966,0.1821854,683.58,SEMA6B,semaphorin 6B
