GeneID,adj.P.Val,pvalue,lfcSE,stat,logFC,baseMean,Gene.symbol,Description
4146,4.90E-01,3.49E-01,0.395,0.9372003,3.70E-01,20.27,MATN1,matrilin 1
28920,4.90E-01,3.49E-01,0.881,-0.937242,-8.26E-01,136.89,IGKV2-29,immunoglobulin kappa variable 2-29
5602,4.90E-01,3.49E-01,0.5727,0.9374391,5.37E-01,509.32,MAPK10,mitogen-activated protein kinase 10
56141,4.90E-01,3.49E-01,0.3858,-0.9372628,-3.62E-01,33.93,PCDHA7,protocadherin alpha 7
100533106,4.90E-01,3.49E-01,0.2922,-0.9374453,-2.74E-01,247.84,ZHX1-C8orf76,ZHX1-C8orf76 readthrough
29099,4.90E-01,3.49E-01,0.1938,-0.9371887,-1.82E-01,345.86,COMMD9,COMM domain containing 9
3221,4.90E-01,3.49E-01,0.5335,-0.9372543,-5.00E-01,70.55,HOXC4,homeobox C4
23491,4.90E-01,3.49E-01,0.7477,0.9372772,7.01E-01,39.21,CES3,carboxylesterase 3
80161,4.90E-01,3.49E-01,0.2271,0.9374363,2.13E-01,184.73,ASMTL-AS1,ASMTL antisense RNA 1
55374,4.90E-01,3.49E-01,0.1817,-0.9370668,-1.70E-01,371.8,TMCO6,transmembrane and coiled-coil domains 6
23141,4.90E-01,3.49E-01,0.1832,0.9369709,1.72E-01,1367.44,ANKLE2,ankyrin repeat and LEM domain containing 2
105373017,4.90E-01,3.49E-01,0.3863,0.9370103,3.62E-01,21.22,LOC105373017,uncharacterized LOC105373017
100874029,4.90E-01,3.49E-01,0.4418,-0.9368649,-4.14E-01,29.08,CFAP44-AS1,CFAP44 antisense RNA 1
115992,4.90E-01,3.49E-01,0.2654,-0.9366072,-2.49E-01,434.95,RNF166,ring finger protein 166
105377110,4.90E-01,3.49E-01,0.6759,0.9365004,6.33E-01,19.94,CFAP20DC-DT,CFAP20DC divergent transcript
105374947,4.90E-01,3.49E-01,0.2592,-0.9362968,-2.43E-01,65.88,LOC105374947,uncharacterized LOC105374947
9533,4.91E-01,3.49E-01,0.1783,-0.9357824,-1.67E-01,344.72,POLR1C,RNA polymerase I and III subunit C
100507341,4.91E-01,3.50E-01,0.3182,0.935546,2.98E-01,30.63,SMIM18,small integral membrane protein 18
9900,4.91E-01,3.50E-01,0.5005,0.9353713,4.68E-01,84.64,SV2A,synaptic vesicle glycoprotein 2A
51374,4.91E-01,3.50E-01,0.2403,-0.9353433,-2.25E-01,981.53,ATRAID,all-trans retinoic acid induced differentiation factor
100126338,4.91E-01,3.50E-01,0.2784,-0.935297,-2.60E-01,62.08,MIR937,microRNA 937
169834,4.91E-01,3.50E-01,0.5736,0.9350433,5.36E-01,37.16,ZNF883,zinc finger protein 883
10534,4.91E-01,3.50E-01,0.2315,-0.9347587,-2.16E-01,192.65,ZNRD2,zinc ribbon domain containing 2
57020,4.91E-01,3.50E-01,0.1595,-0.9346614,-1.49E-01,1518.83,VPS35L,VPS35 endosomal protein sorting factor like
26013,4.91E-01,3.50E-01,0.382,0.9346856,3.57E-01,153.32,L3MBTL1,L3MBTL histone methyl-lysine binding protein 1
10781,4.91E-01,3.50E-01,0.1877,0.9345394,1.75E-01,739.29,ZNF266,zinc finger protein 266
100422859,4.91E-01,3.50E-01,0.3726,0.9343858,3.48E-01,18.16,MIR3136,microRNA 3136
646719,4.91E-01,3.50E-01,0.2056,0.9343849,1.92E-01,623.98,NIPBL-DT,NIPBL divergent transcript
55501,4.91E-01,3.50E-01,0.3711,0.9343526,3.47E-01,648.12,CHST12,carbohydrate sulfotransferase 12
6319,4.91E-01,3.50E-01,0.7034,0.9344045,6.57E-01,9264.75,SCD,stearoyl-CoA desaturase
8904,4.92E-01,3.50E-01,0.265,-0.9342154,-2.48E-01,2098.92,CPNE1,copine 1
284948,4.92E-01,3.50E-01,0.4797,-0.9341418,-4.48E-01,12.16,SH2D6,SH2 domain containing 6
9855,4.92E-01,3.50E-01,0.2221,-0.9338733,-2.07E-01,671.32,FARP2,"FERM, ARH/RhoGEF and pleckstrin domain protein 2"
1909,4.92E-01,3.51E-01,0.4142,-0.9329399,-3.86E-01,1043.31,EDNRA,endothelin receptor type A
10490,4.92E-01,3.51E-01,0.2826,0.9329112,2.64E-01,1256.42,VTI1B,vesicle transport through interaction with t-SNAREs 1B
401427,4.93E-01,3.51E-01,0.5904,-0.9325326,-5.51E-01,132.4,OR2A7,olfactory receptor family 2 subfamily A member 7
283455,4.93E-01,3.51E-01,0.7697,-0.932537,-7.18E-01,132.1,KSR2,kinase suppressor of ras 2
5428,4.93E-01,3.51E-01,0.1547,0.9320883,1.44E-01,1169.33,POLG,"DNA polymerase gamma, catalytic subunit"
6429,4.93E-01,3.51E-01,0.1334,0.9317362,1.24E-01,951.13,SRSF4,serine and arginine rich splicing factor 4
11010,4.93E-01,3.52E-01,0.361,-0.9315245,-3.36E-01,919.6,GLIPR1,GLI pathogenesis related 1
1281,4.93E-01,3.52E-01,0.7472,-0.9312902,-6.96E-01,88029.72,COL3A1,collagen type III alpha 1 chain
51122,4.93E-01,3.52E-01,0.1494,-0.9312977,-1.39E-01,924.75,COMMD2,COMM domain containing 2
7473,4.93E-01,3.52E-01,0.6677,-0.931273,-6.22E-01,99.99,WNT3,Wnt family member 3
246243,4.93E-01,3.52E-01,0.1763,0.9311822,1.64E-01,1006.21,RNASEH1,ribonuclease H1
92270,4.93E-01,3.52E-01,0.2766,-0.9311422,-2.58E-01,128.11,ATP6AP1L,ATPase H+ transporting accessory protein 1 like (pseudogene)
100506394,4.93E-01,3.52E-01,0.4607,0.9309911,4.29E-01,19.86,GAS6-DT,GAS6 divergent transcript
3119,4.93E-01,3.52E-01,0.6809,-0.9307217,-6.34E-01,950.85,HLA-DQB1,"major histocompatibility complex, class II, DQ beta 1"
27010,4.93E-01,3.52E-01,0.2797,0.9307456,2.60E-01,254.01,TPK1,thiamin pyrophosphokinase 1
55666,4.93E-01,3.52E-01,0.2396,-0.9307835,-2.23E-01,3075.27,NPLOC4,"NPL4 homolog, ubiquitin recognition factor"
51654,4.94E-01,3.52E-01,0.183,-0.9305275,-1.70E-01,370.85,CDK5RAP1,CDK5 regulatory subunit associated protein 1
64718,4.94E-01,3.52E-01,0.1998,0.9304743,1.86E-01,728.51,UNKL,unk like zinc finger
7070,4.94E-01,3.52E-01,0.5513,-0.9303108,-5.13E-01,1367.16,THY1,Thy-1 cell surface antigen
10920,4.94E-01,3.52E-01,0.2369,-0.9300362,-2.20E-01,1114.83,COPS8,COP9 signalosome subunit 8
29855,4.94E-01,3.52E-01,0.2092,-0.9298922,-1.95E-01,1843.37,UBN1,ubinuclein 1
5435,4.94E-01,3.53E-01,0.4002,0.9292047,3.72E-01,134.63,POLR2F,"RNA polymerase II, I and III subunit F"
147699,4.94E-01,3.53E-01,0.6584,0.9289828,6.12E-01,12.12,PPM1N,"protein phosphatase, Mg2+/Mn2+ dependent 1N (putative)"
102723582,4.95E-01,3.53E-01,0.2797,0.9285337,2.60E-01,41.64,WDR5B-DT,WDR5B divergent transcript
221830,4.95E-01,3.53E-01,0.2366,-0.9283528,-2.20E-01,535.46,POLR1F,RNA polymerase I subunit F
55784,4.95E-01,3.53E-01,0.4384,0.9283874,4.07E-01,336.01,MCTP2,multiple C2 and transmembrane domain containing 2
152877,4.95E-01,3.53E-01,0.3209,-0.9281198,-2.98E-01,55.43,FAM53A,family with sequence similarity 53 member A
107986785,4.95E-01,3.53E-01,0.4576,-0.9281877,-4.25E-01,48.23,LOC107986785,uncharacterized LOC107986785
284836,4.95E-01,3.53E-01,0.5327,0.9281088,4.94E-01,10.71,LINC00319,long intergenic non-protein coding RNA 319
10671,4.95E-01,3.53E-01,0.2757,-0.9280168,-2.56E-01,211.23,DCTN6,dynactin subunit 6
100506084,4.95E-01,3.53E-01,0.3514,-0.9280434,-3.26E-01,246.05,ARL17B,ADP ribosylation factor like GTPase 17B
57721,4.95E-01,3.53E-01,0.1487,-0.9278953,-1.38E-01,730.89,METTL14,"methyltransferase 14, N6-adenosine-methyltransferase subunit"
6060,4.95E-01,3.54E-01,0.5195,-0.9276839,-4.82E-01,197.61,RNU1-4,"RNA, U1 small nuclear 4"
23173,4.95E-01,3.54E-01,0.169,-0.9277102,-1.57E-01,947.88,METAP1,methionyl aminopeptidase 1
1302,4.95E-01,3.54E-01,0.6537,0.9277973,6.06E-01,23.73,COL11A2,collagen type XI alpha 2 chain
79073,4.95E-01,3.54E-01,0.299,0.9276435,2.77E-01,2009.09,TMEM109,transmembrane protein 109
57696,4.95E-01,3.54E-01,0.2019,-0.9276162,-1.87E-01,324.67,DDX55,DEAD-box helicase 55
146705,4.95E-01,3.54E-01,0.2395,-0.9277581,-2.22E-01,271.47,TEPSIN,TEPSIN adaptor related protein complex 4 accessory protein
123720,4.95E-01,3.54E-01,0.2049,0.9275425,1.90E-01,551.35,WHAMM,"WASP homolog associated with actin, golgi membranes and microtubules"
93653,4.95E-01,3.54E-01,0.3533,0.9274539,3.28E-01,79.76,ST7-AS1,ST7 antisense RNA 1
57146,4.95E-01,3.54E-01,0.3228,0.9274566,2.99E-01,1060,LDAF1,lipid droplet assembly factor 1
22856,4.95E-01,3.54E-01,0.3647,-0.927179,-3.38E-01,2607.58,CHSY1,chondroitin sulfate synthase 1
81550,4.95E-01,3.54E-01,0.1961,0.9267508,1.82E-01,618.06,TDRD3,tudor domain containing 3
100128398,4.95E-01,3.54E-01,0.2628,-0.9266959,-2.44E-01,104.89,LOC100128398,uncharacterized LOC100128398
105374353,4.96E-01,3.54E-01,0.5942,-0.9266319,-5.51E-01,15.85,LOC105374353,uncharacterized LOC105374353
23139,4.96E-01,3.54E-01,0.2501,-0.9263838,-2.32E-01,2049.32,MAST2,microtubule associated serine/threonine kinase 2
4690,4.96E-01,3.54E-01,0.2425,0.9262685,2.25E-01,627.54,NCK1,NCK adaptor protein 1
100506127,4.96E-01,3.54E-01,0.267,-0.9261553,-2.47E-01,217.01,GVQW3,GVQW motif containing 3
150776,4.96E-01,3.54E-01,0.2844,-0.9259799,-2.63E-01,539.12,SMPD4BP,"sphingomyelin phosphodiesterase 4B, pseudogene"
91010,4.96E-01,3.54E-01,0.2812,-0.9260163,-2.60E-01,2402.08,FMNL3,formin like 3
78996,4.96E-01,3.54E-01,0.2014,-0.9259012,-1.86E-01,1439.54,CYREN,cell cycle regulator of NHEJ
6294,4.96E-01,3.55E-01,0.2084,-0.9257602,-1.93E-01,659.22,SAFB,scaffold attachment factor B
105371240,4.96E-01,3.55E-01,0.3243,0.9256247,3.00E-01,22.38,LOC105371240,uncharacterized LOC105371240
57473,4.96E-01,3.55E-01,0.3231,-0.9256341,-2.99E-01,958.13,ZNF512B,zinc finger protein 512B
23582,4.96E-01,3.55E-01,0.1923,0.9255558,1.78E-01,1057.41,CCNDBP1,cyclin D1 binding protein 1
2776,4.96E-01,3.55E-01,0.1772,-0.9253572,-1.64E-01,3484.72,GNAQ,G protein subunit alpha q
79034,4.96E-01,3.55E-01,0.2215,-0.9252634,-2.05E-01,575.58,INTS15,integrator complex subunit 15
252969,4.96E-01,3.55E-01,0.2818,0.9251079,2.61E-01,385.68,NEIL2,nei like DNA glycosylase 2
9328,4.96E-01,3.55E-01,0.271,-0.9250562,-2.51E-01,576.81,GTF3C5,general transcription factor IIIC subunit 5
285533,4.96E-01,3.55E-01,0.4874,-0.9249867,-4.51E-01,21.06,RNF175,ring finger protein 175
25895,4.96E-01,3.55E-01,0.2194,0.9247501,2.03E-01,366.44,EEF1AKMT3,EEF1A lysine methyltransferase 3
151473,4.97E-01,3.55E-01,0.4057,-0.9244685,-3.75E-01,416.34,SLC16A14,solute carrier family 16 member 14
10131,4.97E-01,3.55E-01,0.2143,-0.9241827,-1.98E-01,908.75,TRAP1,TNF receptor associated protein 1
100529239,4.97E-01,3.55E-01,0.1891,-0.9240121,-1.75E-01,4323.63,RPS10-NUDT3,RPS10-NUDT3 readthrough
105375208,4.97E-01,3.56E-01,0.5262,0.9234598,4.86E-01,17.25,LOC105375208,uncharacterized LOC105375208
5412,4.97E-01,3.56E-01,0.2367,-0.9233447,-2.19E-01,1758.45,UBL3,ubiquitin like 3
5871,4.97E-01,3.56E-01,0.1838,-0.923277,-1.70E-01,433.78,MAP4K2,mitogen-activated protein kinase kinase kinase kinase 2
105371450,4.97E-01,3.56E-01,0.3347,0.9229861,3.09E-01,213.32,THBS3-AS1,THBS3 antisense RNA 1
101927556,4.97E-01,3.56E-01,0.2203,0.9229833,2.03E-01,850.14,LOC101927556,uncharacterized LOC101927556
100506365,4.98E-01,3.56E-01,0.3246,-0.9227692,-2.99E-01,282.46,OTUD6B-AS1,OTUD6B antisense RNA 1 (head to head)
441150,4.98E-01,3.56E-01,0.3606,-0.9225356,-3.33E-01,26.92,C6orf226,chromosome 6 open reading frame 226
221400,4.98E-01,3.57E-01,0.6146,0.9217972,5.66E-01,105.76,TDRD6,tudor domain containing 6
440603,4.98E-01,3.57E-01,0.5924,-0.9215646,-5.46E-01,18.56,BCL2L15,BCL2 like 15
105379283,4.98E-01,3.57E-01,0.2573,-0.9216905,-2.37E-01,37.62,LOC105379283,uncharacterized LOC105379283
152100,4.98E-01,3.57E-01,0.2439,0.9215803,2.25E-01,705.13,CMC1,C-X9-C motif containing 1
2622,4.98E-01,3.57E-01,0.2357,0.9216014,2.17E-01,205.38,GAS8,growth arrest specific 8
90826,4.98E-01,3.57E-01,0.1608,-0.9214403,-1.48E-01,531.93,PRMT9,protein arginine methyltransferase 9
664618,4.98E-01,3.57E-01,0.3631,-0.9214522,-3.35E-01,59.86,HSP90AB4P,"heat shock protein 90 alpha family class B member 4, pseudogene"
221336,4.99E-01,3.57E-01,0.6059,-0.9208565,-5.58E-01,43.67,BEND6,BEN domain containing 6
54665,4.99E-01,3.57E-01,0.1651,0.9201695,1.52E-01,1391.58,RSBN1,round spermatid basic protein 1
729218,4.99E-01,3.57E-01,0.2394,0.9201417,2.20E-01,223.58,LOC729218,uncharacterized LOC729218
55366,4.99E-01,3.58E-01,0.4453,0.9201127,4.10E-01,954.01,LGR4,leucine rich repeat containing G protein-coupled receptor 4
55846,4.99E-01,3.57E-01,0.1812,0.9202427,1.67E-01,571.37,ITFG2,integrin alpha FG-GAP repeat containing 2
283897,4.99E-01,3.58E-01,0.4802,-0.9200847,-4.42E-01,163.78,C16orf54,chromosome 16 open reading frame 54
109617002,4.99E-01,3.57E-01,0.508,-0.9201914,-4.67E-01,16.21,SNORA21B,"small nucleolar RNA, H/ACA box 21B"
9300,4.99E-01,3.58E-01,0.4177,-0.9199185,-3.84E-01,28.35,SNORD28,"small nucleolar RNA, C/D box 28"
10715,4.99E-01,3.58E-01,0.4829,0.919732,4.44E-01,19.22,CERS1,ceramide synthase 1
10494,4.99E-01,3.58E-01,0.2139,0.9196511,1.97E-01,1197.9,STK25,serine/threonine kinase 25
3996,4.99E-01,3.58E-01,0.2197,0.9194186,2.02E-01,975.66,LLGL1,LLGL scribble cell polarity complex component 1
9732,4.99E-01,3.58E-01,0.3608,0.9191701,3.32E-01,2123.14,DOCK4,dedicator of cytokinesis 4
124790,4.99E-01,3.58E-01,0.3238,0.9191469,2.98E-01,164.74,HEXIM2,HEXIM P-TEFb complex subunit 2
9470,4.99E-01,3.58E-01,0.1716,-0.9190909,-1.58E-01,1057.34,EIF4E2,eukaryotic translation initiation factor 4E family member 2
79893,5.00E-01,3.58E-01,0.1853,-0.9189755,-1.70E-01,1082.84,GGNBP2,gametogenetin binding protein 2
55809,5.00E-01,3.58E-01,0.437,-0.9188047,-4.02E-01,708.21,TRERF1,transcriptional regulating factor 1
388324,5.00E-01,3.58E-01,0.3374,-0.918723,-3.10E-01,62.2,INCA1,"inhibitor of CDK, cyclin A1 interacting protein 1"
102723603,5.00E-01,3.58E-01,0.6633,-0.9185865,-6.09E-01,28.05,CDC27P11,cell division cycle 27 pseudogene 11
10282,5.00E-01,3.58E-01,0.2469,-0.9185014,-2.27E-01,412.28,BET1,Bet1 golgi vesicular membrane trafficking protein
106480429,5.00E-01,3.58E-01,0.7893,-0.9182572,-7.25E-01,126.01,HLA-DQB1-AS1,HLA-DQB1 antisense RNA 1
50807,5.00E-01,3.59E-01,0.3168,0.9180847,2.91E-01,1798.39,ASAP1,"ArfGAP with SH3 domain, ankyrin repeat and PH domain 1"
100506023,5.00E-01,3.59E-01,0.3093,0.9176416,2.84E-01,47.87,LOC100506023,uncharacterized LOC100506023
80219,5.00E-01,3.59E-01,0.3467,-0.9174778,-3.18E-01,845.3,COQ10B,coenzyme Q10B
132241,5.00E-01,3.59E-01,0.2545,0.917229,2.33E-01,181.93,RPL32P3,ribosomal protein L32 pseudogene 3
22993,5.00E-01,3.59E-01,0.1932,-0.9172719,-1.77E-01,1655.65,HMGXB3,HMG-box containing 3
7916,5.01E-01,3.59E-01,0.2102,-0.9170346,-1.93E-01,4165.09,PRRC2A,proline rich coiled-coil 2A
116150,5.01E-01,3.59E-01,0.262,-0.9170037,-2.40E-01,1339.52,NUS1,NUS1 dehydrodolichyl diphosphate synthase subunit
57414,5.01E-01,3.59E-01,0.234,-0.9170562,-2.15E-01,830.1,RHBDD2,rhomboid domain containing 2
3939,5.01E-01,3.59E-01,0.2907,-0.917012,-2.67E-01,6343.09,LDHA,lactate dehydrogenase A
105370526,5.01E-01,3.59E-01,0.6914,-0.9167705,-6.34E-01,43.49,HIF1A-AS3,HIF1A antisense RNA 3
106144584,5.01E-01,3.59E-01,0.5516,0.9167413,5.06E-01,21.27,LINC01290,long intergenic non-protein coding RNA 1290
102723692,5.01E-01,3.59E-01,0.4068,0.9167273,3.73E-01,58.57,LOC102723692,uncharacterized LOC102723692
27042,5.01E-01,3.59E-01,0.2472,-0.9165885,-2.27E-01,756.03,UTP25,UTP25 small subunit processome component
55139,5.01E-01,3.59E-01,0.202,-0.9165737,-1.85E-01,525.39,ANKZF1,ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1
8525,5.01E-01,3.59E-01,0.3864,-0.9165985,-3.54E-01,1455.94,DGKZ,diacylglycerol kinase zeta
102723534,5.01E-01,3.59E-01,0.3662,-0.9164092,-3.36E-01,31.95,LOC102723534,HECT and RLD domain containing E3 ubiquitin protein ligase 2 pseudogene
105378808,5.01E-01,3.60E-01,0.8929,-0.9160351,-8.18E-01,15.7,LOC105378808,uncharacterized LOC105378808
340277,5.01E-01,3.60E-01,0.5207,-0.9159553,-4.77E-01,141.07,FAM221A,family with sequence similarity 221 member A
105374812,5.01E-01,3.60E-01,0.7537,0.915806,6.90E-01,83.51,LOC105374812,replaced by ID 105374811
90121,5.01E-01,3.60E-01,0.3671,-0.9157256,-3.36E-01,720.77,TSR2,TSR2 ribosome maturation factor
93134,5.01E-01,3.60E-01,0.2395,-0.9153195,-2.19E-01,1070.88,ZNF561,zinc finger protein 561
8975,5.01E-01,3.60E-01,0.2044,0.9151654,1.87E-01,1005.68,USP13,ubiquitin specific peptidase 13
101752399,5.02E-01,3.60E-01,0.2974,-0.9150472,-2.72E-01,866.72,STAG3L5P-PVRIG2P-PILRB,STAG3L5P-PVRIG2P-PILRB readthrough
5623,5.02E-01,3.60E-01,0.4665,0.9144802,4.27E-01,11.88,PSPN,persephin
80144,5.02E-01,3.61E-01,0.4631,0.9143455,4.23E-01,353.79,FRAS1,Fraser extracellular matrix complex subunit 1
6932,5.02E-01,3.61E-01,0.4272,0.9143805,3.91E-01,597.56,TCF7,transcription factor 7
162632,5.02E-01,3.61E-01,1.0251,0.9142359,9.37E-01,92.66,USP32P1,ubiquitin specific peptidase 32 pseudogene 1
100847073,5.02E-01,3.61E-01,0.4405,-0.9139785,-4.03E-01,20.12,MIR5090,microRNA 5090
105375336,5.02E-01,3.61E-01,0.7006,-0.9137821,-6.40E-01,26.51,LOC105375336,uncharacterized LOC105375336
283948,5.02E-01,3.61E-01,0.6678,-0.9137964,-6.10E-01,68.75,NHLRC4,NHL repeat containing 4
28817,5.02E-01,3.61E-01,0.7565,-0.9137339,-6.91E-01,93.94,IGLV2-8,immunoglobulin lambda variable 2-8
51141,5.02E-01,3.61E-01,0.1901,-0.9136404,-1.74E-01,787.7,INSIG2,insulin induced gene 2
55779,5.02E-01,3.61E-01,0.2903,-0.9135011,-2.65E-01,684.3,CFAP44,cilia and flagella associated protein 44
28976,5.02E-01,3.61E-01,0.1596,0.9132572,1.46E-01,634.99,ACAD9,acyl-CoA dehydrogenase family member 9
4043,5.03E-01,3.61E-01,0.2268,0.9130403,2.07E-01,1162.57,LRPAP1,LDL receptor related protein associated protein 1
4578,5.03E-01,3.61E-01,0.4742,-0.9129549,-4.33E-01,21.37,TRNW,tRNA-Trp
101928477,5.03E-01,3.61E-01,1.6303,0.9127666,1.49,36.4,MMP20-AS1,MMP20 antisense RNA 1
286042,5.03E-01,3.61E-01,0.3722,-0.9126234,-3.40E-01,76.1,FAM86B3P,"family with sequence similarity 86, member A pseudogene"
285266,5.03E-01,3.61E-01,0.3005,0.9125327,2.74E-01,54.35,ENTPD3-AS1,ENTPD3 antisense RNA 1
340533,5.03E-01,3.61E-01,0.6086,-0.9125557,-5.55E-01,172.16,NEXMIF,neurite extension and migration factor
3921,5.03E-01,3.62E-01,0.2302,-0.9124753,-2.10E-01,12045.95,RPSA,ribosomal protein SA
8739,5.03E-01,3.62E-01,0.7203,0.9123637,6.57E-01,23.18,HRK,"harakiri, BCL2 interacting protein"
196403,5.03E-01,3.62E-01,0.3233,0.91214,2.95E-01,387.45,DTX3,deltex E3 ubiquitin ligase 3
10331,5.03E-01,3.62E-01,0.9208,0.9119886,8.40E-01,87.19,B3GNT3,"UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 3"
169166,5.03E-01,3.62E-01,0.9648,0.9119405,8.80E-01,18.54,SNX31,sorting nexin 31
164832,5.03E-01,3.62E-01,0.6133,-0.9117861,-5.59E-01,1227.28,LONRF2,LON peptidase N-terminal domain and ring finger 2
114004397,5.03E-01,3.62E-01,0.2538,0.911823,2.31E-01,361.63,CA5BP1-CA5B,CA5BP1-CA5B readthrough
107985305,5.03E-01,3.62E-01,0.6927,-0.9115979,-6.32E-01,13.93,CEACAM16-AS1,"CEACAM16, CEACAM19 and PVR antisense RNA 1"
101928464,5.03E-01,3.62E-01,0.2649,-0.9112677,-2.41E-01,60.35,ZNF433-AS1,ZNF433 and ZNF878 antisense RNA 1
92856,5.03E-01,3.62E-01,0.1602,-0.9111811,-1.46E-01,529.81,IMP4,IMP U3 small nucleolar ribonucleoprotein 4
283149,5.04E-01,3.62E-01,0.2499,0.9110723,2.28E-01,2012.88,BCL9L,BCL9 like
64969,5.04E-01,3.62E-01,0.212,-0.9108252,-1.93E-01,368.76,MRPS5,mitochondrial ribosomal protein S5
79800,5.04E-01,3.62E-01,0.1911,-0.9107725,-1.74E-01,441.96,CARF,calcium responsive transcription factor
105373194,5.04E-01,3.63E-01,0.2611,-0.9106076,-2.38E-01,29.33,LOC105373194,uncharacterized LOC105373194
7757,5.04E-01,3.63E-01,0.5168,-0.9100565,-4.70E-01,530.94,ZNF208,zinc finger protein 208
55298,5.04E-01,3.63E-01,0.1469,-0.9098334,-1.34E-01,424.7,RNF121,ring finger protein 121
102723570,5.04E-01,3.63E-01,0.6114,-0.9096939,-5.56E-01,17.87,CDC27P9,cell division cycle 27 pseudogene 9
101928335,5.04E-01,3.63E-01,0.5516,0.9095603,5.02E-01,11.92,LOC101928335,uncharacterized LOC101928335
4209,5.04E-01,3.63E-01,0.211,0.909443,1.92E-01,2197.38,MEF2D,myocyte enhancer factor 2D
27429,5.04E-01,3.63E-01,0.2047,-0.9094361,-1.86E-01,405.86,HTRA2,HtrA serine peptidase 2
114885,5.05E-01,3.63E-01,0.2279,-0.9092027,-2.07E-01,675.88,OSBPL11,oxysterol binding protein like 11
10587,5.05E-01,3.63E-01,0.2658,-0.9090702,-2.42E-01,510.2,TXNRD2,thioredoxin reductase 2
83473,5.05E-01,3.63E-01,0.301,0.9087431,2.74E-01,198.9,KATNAL2,katanin catalytic subunit A1 like 2
4205,5.05E-01,3.64E-01,0.2729,0.9086134,2.48E-01,2133.67,MEF2A,myocyte enhancer factor 2A
23644,5.05E-01,3.64E-01,0.1885,0.9083748,1.71E-01,1128.13,EDC4,enhancer of mRNA decapping 4
6223,5.05E-01,3.64E-01,0.2964,-0.9083581,-2.69E-01,9382.2,RPS19,ribosomal protein S19
84196,5.05E-01,3.64E-01,0.1513,-0.9081974,-1.37E-01,1634.82,USP48,ubiquitin specific peptidase 48
9820,5.05E-01,3.64E-01,0.2147,-0.9080414,-1.95E-01,1284.83,CUL7,cullin 7
6621,5.05E-01,3.64E-01,0.2995,-0.9078313,-2.72E-01,357.44,SNAPC4,small nuclear RNA activating complex polypeptide 4
100422985,5.05E-01,3.64E-01,0.3481,0.9077568,3.16E-01,19.1,MIR1184-2,microRNA 1184-2
355,5.05E-01,3.64E-01,0.3747,0.907661,3.40E-01,688.16,FAS,Fas cell surface death receptor
65078,5.06E-01,3.64E-01,0.5718,-0.9070069,-5.19E-01,38.83,RTN4R,reticulon 4 receptor
81618,5.06E-01,3.65E-01,0.3136,-0.9067016,-2.84E-01,791.48,ITM2C,integral membrane protein 2C
58476,5.06E-01,3.65E-01,0.3606,-0.9066082,-3.27E-01,602.99,TP53INP2,tumor protein p53 inducible nuclear protein 2
279,5.06E-01,3.65E-01,0.5029,0.9062016,4.56E-01,14.17,AMY2A,amylase alpha 2A
23318,5.06E-01,3.65E-01,0.2636,0.9061024,2.39E-01,1169.86,TUT4,terminal uridylyl transferase 4
112268224,5.06E-01,3.65E-01,0.5121,0.905666,4.64E-01,27.91,LOC112268224,
5334,5.06E-01,3.65E-01,0.398,0.905752,3.61E-01,537.01,PLCL1,phospholipase C like 1 (inactive)
10533,5.06E-01,3.65E-01,0.119,-0.9056001,-1.08E-01,1720.72,ATG7,autophagy related 7
100533182,5.06E-01,3.65E-01,0.3341,0.9059499,3.03E-01,32.09,SEC24B-AS1,SEC24B antisense RNA 1
9519,5.06E-01,3.65E-01,0.2674,0.9055811,2.42E-01,227.32,TBPL1,TATA-box binding protein like 1
55975,5.06E-01,3.65E-01,0.1838,0.9058666,1.67E-01,597.53,KLHL7,kelch like family member 7
143162,5.06E-01,3.65E-01,0.9721,-0.9059179,-8.81E-01,51.61,FRMPD2,FERM and PDZ domain containing 2
692211,5.06E-01,3.65E-01,0.5234,-0.9057303,-4.74E-01,12.79,SNORD98,"small nucleolar RNA, C/D box 98"
79088,5.06E-01,3.65E-01,0.1979,0.9055989,1.79E-01,1289.21,ZNF426,zinc finger protein 426
109864271,5.06E-01,3.65E-01,0.5714,0.9056395,5.17E-01,369189.66,RNA45SN4,"RNA, 45S pre-ribosomal N4"
642776,5.06E-01,3.65E-01,0.551,-0.9058351,-4.99E-01,101.44,DANT2,"DXZ4 associated non-coding transcript 2, distal"
57404,5.06E-01,3.65E-01,0.1779,0.9054158,1.61E-01,2141.6,CYP20A1,cytochrome P450 family 20 subfamily A member 1
170463,5.07E-01,3.65E-01,0.2533,0.9053372,2.29E-01,697.56,SSBP4,single stranded DNA binding protein 4
3340,5.07E-01,3.65E-01,0.2963,0.9051305,2.68E-01,5662.98,NDST1,N-deacetylase and N-sulfotransferase 1
105379163,5.07E-01,3.66E-01,0.4362,0.9049218,3.95E-01,15.65,LOC105379163,uncharacterized LOC105379163
112268313,5.07E-01,3.66E-01,0.4871,0.9044955,4.41E-01,92953.27,LOC112268313,
10554,5.07E-01,3.66E-01,0.158,0.9039607,1.43E-01,679.18,AGPAT1,1-acylglycerol-3-phosphate O-acyltransferase 1
10336,5.08E-01,3.66E-01,0.1947,-0.9035189,-1.76E-01,1825.02,PCGF3,polycomb group ring finger 3
